,Artist,Art,Link
0,Stanley Spencer,Portrait of Richar Carline,https://www.wikiart.org/en/stanley-spencer/portrait-of-richar-carline-1923
0,Stanley Spencer,Still Life,https://www.wikiart.org/en/stanley-spencer/still-life-1923
0,Stanley Spencer,Self-portrait,https://www.wikiart.org/en/stanley-spencer/self-portrait-1924
0,Stanley Spencer,Turkeys,https://www.wikiart.org/en/stanley-spencer/turkeys-1925
0,Stanley Spencer,The Red House. Wangford.,https://www.wikiart.org/en/stanley-spencer/the-red-house-wangford-1926
0,Stanley Spencer,"The Resurrection, Cookham",https://www.wikiart.org/en/stanley-spencer/the-resurrection-cookham-1927
0,Stanley Spencer,Sorting Laundry,https://www.wikiart.org/en/stanley-spencer/sorting-laundry-1927
0,Stanley Spencer,Sorting And Moving Kit Bags,https://www.wikiart.org/en/stanley-spencer/sorting-and-moving-kit-bags-1927
0,Stanley Spencer,Soldiers Washing,https://www.wikiart.org/en/stanley-spencer/soldiers-washing-1927
0,Stanley Spencer,Filling Tea Urns,https://www.wikiart.org/en/stanley-spencer/filling-tea-urns-1927
0,Stanley Spencer,Convoy of Wounded soldiers arriving at Beaufort Hospital Gates,https://www.wikiart.org/en/stanley-spencer/convoy-of-wounded-soldiers-arriving-at-beaufort-hospital-gates-1927
0,Stanley Spencer,The Resurrection of the Soldiers,https://www.wikiart.org/en/stanley-spencer/the-resurrection-of-the-soldiers-1929
0,Stanley Spencer,Country Girl: Elise,https://www.wikiart.org/en/stanley-spencer/country-girl-elise-1929
0,Stanley Spencer,The Tarry Stone. Cookham,https://www.wikiart.org/en/stanley-spencer/the-tarry-stone-cookham-1929
0,Stanley Spencer,Turk's Boatyard Cookham,https://www.wikiart.org/en/stanley-spencer/turk-s-boatyard-cookham
0,Stanley Spencer,Tea in the Hospital Ward,https://www.wikiart.org/en/stanley-spencer/tea-in-the-hospital-ward-1932-0
0,Stanley Spencer,Dug Out (or Stand To),https://www.wikiart.org/en/stanley-spencer/dug-out-or-stand-to-1932
0,Stanley Spencer,Washing Lockers,https://www.wikiart.org/en/stanley-spencer/washing-lockers-1932
0,Stanley Spencer,The Resurrection of the Soldiers,https://www.wikiart.org/en/stanley-spencer/the-resurrection-of-the-soldiers-1932
0,Stanley Spencer,Scrubbing the Floor,https://www.wikiart.org/en/stanley-spencer/scrubbing-the-floor-1932
0,Stanley Spencer,Map Reading,https://www.wikiart.org/en/stanley-spencer/map-reading-1932-0
0,Stanley Spencer,Filling Tea Urns,https://www.wikiart.org/en/stanley-spencer/filling-tea-urns-1932
0,Stanley Spencer,Reveille,https://www.wikiart.org/en/stanley-spencer/reveille-1932
0,Stanley Spencer,Convoy Arriving with the Wounded,https://www.wikiart.org/en/stanley-spencer/convoy-arriving-with-the-wounded-1932
0,Stanley Spencer,Sorting the Laundry,https://www.wikiart.org/en/stanley-spencer/sorting-the-laundry-1932
0,Stanley Spencer,Ablutions,https://www.wikiart.org/en/stanley-spencer/ablutions-1932
0,Stanley Spencer,Bedmaking,https://www.wikiart.org/en/stanley-spencer/bedmaking-1932
0,Stanley Spencer,Frostbite,https://www.wikiart.org/en/stanley-spencer/frostbite-1932
0,Stanley Spencer,Filling Water Bottles,https://www.wikiart.org/en/stanley-spencer/filling-water-bottles-1932
0,Stanley Spencer,Making a Firebelt,https://www.wikiart.org/en/stanley-spencer/making-a-firebelt-1932
0,Stanley Spencer,Kit Inspection,https://www.wikiart.org/en/stanley-spencer/kit-inspection-1932
0,Stanley Spencer,Patient Suffering From Frostbite,https://www.wikiart.org/en/stanley-spencer/patient-suffering-from-frostbite-1932
0,Stanley Spencer,Map Reading,https://www.wikiart.org/en/stanley-spencer/map-reading-1932
0,Stanley Spencer,Tea in the Hospital Ward,https://www.wikiart.org/en/stanley-spencer/tea-in-the-hospital-ward-1932
0,Stanley Spencer,"The Blacksmith's Yard, Cookham",https://www.wikiart.org/en/stanley-spencer/the-blacksmith-s-yard-cookham-1932
0,Stanley Spencer,Villas at Cookham,https://www.wikiart.org/en/stanley-spencer/villas-at-cookham-1932
0,Stanley Spencer,The Meeting,https://www.wikiart.org/en/stanley-spencer/the-meeting-1933
0,Stanley Spencer,Portrait of Patricia Preece,https://www.wikiart.org/en/stanley-spencer/portrait-of-patricia-preece-1933
0,Stanley Spencer,Sarah Tubb and the Heavenly Visitors,https://www.wikiart.org/en/stanley-spencer/sarah-tubb-and-the-heavenly-visitors-1933
0,Stanley Spencer,Making Columns For The Tower Of Babel,https://www.wikiart.org/en/stanley-spencer/making-columns-for-the-tower-of-babel-1933
0,Stanley Spencer,Separating Fighting Swans,https://www.wikiart.org/en/stanley-spencer/separating-fighting-swans-1933
0,Stanley Spencer,"Landscape, Burghclere",https://www.wikiart.org/en/stanley-spencer/landscape-burghclere-1933
0,Stanley Spencer,Villagers and saints,https://www.wikiart.org/en/stanley-spencer/villagers-and-saints
0,Stanley Spencer,Rowborough. Cookham.,https://www.wikiart.org/en/stanley-spencer/rowborough-cookham-1934
0,Stanley Spencer,Patricia at Cockmarsh Hil,https://www.wikiart.org/en/stanley-spencer/patricia-at-cockmarsh-hil-1935
0,Stanley Spencer,Buttoning The Collar,https://www.wikiart.org/en/stanley-spencer/buttoning-the-collar-1935
0,Stanley Spencer,Workmen In The House,https://www.wikiart.org/en/stanley-spencer/workmen-in-the-house-1935
0,Stanley Spencer,Nude,https://www.wikiart.org/en/stanley-spencer/nude-1935
0,Stanley Spencer,Clipped Yews,https://www.wikiart.org/en/stanley-spencer/clipped-yews-1935
0,Stanley Spencer,Bridesmaids at Cana,https://www.wikiart.org/en/stanley-spencer/bridesmaids-at-cana-1935
0,Stanley Spencer,Workmen in the House,https://www.wikiart.org/en/stanley-spencer/workmen-in-the-house-1935-1
0,Stanley Spencer,Cookham Rise,https://www.wikiart.org/en/stanley-spencer/cookham-rise-1935
0,Stanley Spencer,Cookham Look,https://www.wikiart.org/en/stanley-spencer/cookham-look-1935
0,Stanley Spencer,Nude Portrait of Patricia Preece,https://www.wikiart.org/en/stanley-spencer/nude-portrait-of-patricia-preece-1935
0,Stanley Spencer,Cockmarsh hill - Cookham,https://www.wikiart.org/en/stanley-spencer/cockmarsh-hill-cookham-1935
0,Stanley Spencer,Saint Francis and the Birds,https://www.wikiart.org/en/stanley-spencer/saint-francis-and-his-birds
0,Stanley Spencer,At the Chest of Drawers,https://www.wikiart.org/en/stanley-spencer/at-the-chest-of-drawers-1936
0,Stanley Spencer,Choosing A Dress,https://www.wikiart.org/en/stanley-spencer/choosing-a-dress-1936
0,Stanley Spencer,Choosing a Petticoat,https://www.wikiart.org/en/stanley-spencer/choosing-a-petticoat-1936
0,Stanley Spencer,"Gardens In The Pound, Cookham",https://www.wikiart.org/en/stanley-spencer/gardens-in-the-pound-cookham-1936
0,Stanley Spencer,Upper Reach,https://www.wikiart.org/en/stanley-spencer/upper-reach-1936
0,Stanley Spencer,Bellrope Meadow,https://www.wikiart.org/en/stanley-spencer/bellrope-meadow-1936
0,Stanley Spencer,Self-Portrait,https://www.wikiart.org/en/stanley-spencer/self-portrait-1936
0,Stanley Spencer,The Boatbuilder's Yard,https://www.wikiart.org/en/stanley-spencer/the-boatbuilder-s-yard-1936
0,Stanley Spencer,Flowering Artichokes,https://www.wikiart.org/en/stanley-spencer/flowering-artichokes-1936
0,Stanley Spencer,Riveters,https://www.wikiart.org/en/stanley-spencer/riveters-1936
0,Stanley Spencer,"The Jubilee Tree, Cookham",https://www.wikiart.org/en/stanley-spencer/the-jubilee-tree-cookham-1936
0,Stanley Spencer,Going to Bed,https://www.wikiart.org/en/stanley-spencer/going-to-bed
0,Stanley Spencer,Beatitudes of Love: Sociableness (Toasting),https://www.wikiart.org/en/stanley-spencer/beatitudes-of-love-sociableness-toasting-1937
0,Stanley Spencer,Beatitudes of Love 2: Knowing,https://www.wikiart.org/en/stanley-spencer/beatitudes-of-love-2-knowing-1937
0,Stanley Spencer,Self Portrait with Patricia Preece,https://www.wikiart.org/en/stanley-spencer/self-portrait-with-patricia-preece-1937
0,Stanley Spencer,The White Cockatoo (Coronation Cockatoo),https://www.wikiart.org/en/stanley-spencer/the-white-cockatoo-coronation-cockatoo-1937
0,Stanley Spencer,Cookham Moor,https://www.wikiart.org/en/stanley-spencer/cookham-moor-1937
0,Stanley Spencer,Cottage at Wangford,https://www.wikiart.org/en/stanley-spencer/cottage-at-wangford-1937
0,Stanley Spencer,Fishing Boats. St. Ives.,https://www.wikiart.org/en/stanley-spencer/fishing-boats-st-ives-1937
0,Stanley Spencer,Double Nude Portrait: The Artist and his Second Wife (The leg of mutton nude),https://www.wikiart.org/en/stanley-spencer/double-nude-portrait-the-artist-and-his-second-wife-the-leg-of-mutton-nude-1937
0,Stanley Spencer,"Hilda, Unity and Dolls",https://www.wikiart.org/en/stanley-spencer/hilda-unity-and-dolls-1937
0,Stanley Spencer,Beatitudes of Love 8: Worship,https://www.wikiart.org/en/stanley-spencer/beatitudes-of-love-8-worship-1938
0,Stanley Spencer,"Rickett's Farm, Cookham Dene",https://www.wikiart.org/en/stanley-spencer/rickett-s-farm-cookham-dene-1938
0,Stanley Spencer,Poppies,https://www.wikiart.org/en/stanley-spencer/poppies-1938
0,Stanley Spencer,Landscape with Magnolia,https://www.wikiart.org/en/stanley-spencer/landscape-with-magnolia-1938
0,Stanley Spencer,Crocuses,https://www.wikiart.org/en/stanley-spencer/crocuses-1938
0,Stanley Spencer,Poppies,https://www.wikiart.org/en/stanley-spencer/poppies-1938-1
0,Stanley Spencer,Flowers in a Window (Cookham),https://www.wikiart.org/en/stanley-spencer/flowers-in-a-window-cookham-1938
0,Stanley Spencer,Garden View. Cookham Dene.,https://www.wikiart.org/en/stanley-spencer/garden-view-cookham-dene-1938
0,Stanley Spencer,Columbines,https://www.wikiart.org/en/stanley-spencer/columbines-1938
0,Stanley Spencer,From the Artist's Studio,https://www.wikiart.org/en/stanley-spencer/from-the-artist-s-studio-1938
0,Stanley Spencer,Peonies,https://www.wikiart.org/en/stanley-spencer/peonies-1938
0,Stanley Spencer,Beatitudes of Love 6: Consciousness,https://www.wikiart.org/en/stanley-spencer/beatitude-6-consciousness
0,Stanley Spencer,Beatitudes of Love 4: Passion (Desire),https://www.wikiart.org/en/stanley-spencer/beatitude-4-passion-desire-beatitude
0,Stanley Spencer,Beatitudes of Love 5: Contemplation,https://www.wikiart.org/en/stanley-spencer/beatitude-5-contemplation
0,Stanley Spencer,Beatitudes of Love: Romantic Meeting,https://www.wikiart.org/en/stanley-spencer/beatitude
0,Stanley Spencer,Self-Portrait,https://www.wikiart.org/en/stanley-spencer/self-portrait-1939
0,Stanley Spencer,Landscape. Cookham Dene.,https://www.wikiart.org/en/stanley-spencer/landscape-cookham-dene-1939
0,Stanley Spencer,Oxfordshire Landscape,https://www.wikiart.org/en/stanley-spencer/oxfordshire-landscape-1939
0,Stanley Spencer,Wisteria. Cookham.,https://www.wikiart.org/en/stanley-spencer/wisteria-cookham-1942
0,Stanley Spencer,Rock Garden. Cookham Dene.,https://www.wikiart.org/en/stanley-spencer/rock-garden-cookham-dene-1942
0,Stanley Spencer,"Marsh Meadows, Cookham",https://www.wikiart.org/en/stanley-spencer/marsh-meadows-cookham-1943
0,Stanley Spencer,Christ in the Wilderness - The Eagles,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-the-eagles
0,Stanley Spencer,Garden Scene. Port Glasgow.,https://www.wikiart.org/en/stanley-spencer/garden-scene-port-glasgow-1944
0,Stanley Spencer,Garden Scene. Port Glasgow.,https://www.wikiart.org/en/stanley-spencer/garden-scene-port-glasgow-1944-1
0,Stanley Spencer,Self-Portrait,https://www.wikiart.org/en/stanley-spencer/self-portrait-1944
0,Stanley Spencer,Resurrection. The Reunion of Families,https://www.wikiart.org/en/stanley-spencer/resurrection-the-reunion-of-families-1945
0,Stanley Spencer,"Resurrection, Re Union",https://www.wikiart.org/en/stanley-spencer/resurrection-re-union-1945
0,Stanley Spencer,"Resurrection, Tidying",https://www.wikiart.org/en/stanley-spencer/resurrection-tidying-1945
0,Stanley Spencer,The Riggers (right),https://www.wikiart.org/en/stanley-spencer/the-riggers-right-1945
0,Stanley Spencer,Welders (centre),https://www.wikiart.org/en/stanley-spencer/welders-centre-1945
0,Stanley Spencer,The Template (right),https://www.wikiart.org/en/stanley-spencer/the-template-right-1945
0,Stanley Spencer,Welders (right),https://www.wikiart.org/en/stanley-spencer/welders-right-1945
0,Stanley Spencer,The Template (left),https://www.wikiart.org/en/stanley-spencer/the-template-left-1945
0,Stanley Spencer,The Template (centre),https://www.wikiart.org/en/stanley-spencer/the-template-centre-1945
0,Stanley Spencer,The Riggers (left),https://www.wikiart.org/en/stanley-spencer/the-riggers-left-1945
0,Stanley Spencer,Plumbers (centre),https://www.wikiart.org/en/stanley-spencer/plumbers-centre-1945
0,Stanley Spencer,The Riggers (centre),https://www.wikiart.org/en/stanley-spencer/the-riggers-centre-1945
0,Stanley Spencer,Plumbers (right),https://www.wikiart.org/en/stanley-spencer/plumbers-right-1945
0,Stanley Spencer,Burners (left),https://www.wikiart.org/en/stanley-spencer/burners-left-1945
0,Stanley Spencer,Riveters (right),https://www.wikiart.org/en/stanley-spencer/riveters-right-1945
0,Stanley Spencer,Burners (centre),https://www.wikiart.org/en/stanley-spencer/burners-centre-1945
0,Stanley Spencer,Bending the Keel Plate (right),https://www.wikiart.org/en/stanley-spencer/bending-the-keel-plate-right-1945
0,Stanley Spencer,Riveters (centre),https://www.wikiart.org/en/stanley-spencer/riveters-centre-1945
0,Stanley Spencer,Plumbers (left),https://www.wikiart.org/en/stanley-spencer/plumbers-left-1945
0,Stanley Spencer,The Furnaces,https://www.wikiart.org/en/stanley-spencer/the-furnaces-1945
0,Stanley Spencer,Bending the Keel Plate (centre),https://www.wikiart.org/en/stanley-spencer/bending-the-keel-plate-centre-1945
0,Stanley Spencer,Bending the Keel Plate (left),https://www.wikiart.org/en/stanley-spencer/bending-the-keel-plate-left-1945
0,Stanley Spencer,Burners (right),https://www.wikiart.org/en/stanley-spencer/burners-right-1945
0,Stanley Spencer,The Resurrection - Waking Up,https://www.wikiart.org/en/stanley-spencer/the-resurrection-waking-up-1945
0,Stanley Spencer,The Resurrection: Reunion Of Families,https://www.wikiart.org/en/stanley-spencer/the-resurrection-reunion-of-families-1945
0,Stanley Spencer,The Resurrection: Tidying,https://www.wikiart.org/en/stanley-spencer/the-resurrection-tidying-1945
0,Stanley Spencer,"Orchids, Lilies, Palms",https://www.wikiart.org/en/stanley-spencer/orchids-lilies-palms-1945
0,Stanley Spencer,The Psychiatrist,https://www.wikiart.org/en/stanley-spencer/the-psychiatrist-1945
0,Stanley Spencer,The furnace man,https://www.wikiart.org/en/stanley-spencer/the-furnace-man-1945
0,Stanley Spencer,Resurrection. The Hill of Zion,https://www.wikiart.org/en/stanley-spencer/resurrection-the-hill-of-zion-1946
0,Stanley Spencer,Turkeys Perus,https://www.wikiart.org/en/stanley-spencer/turkeys-perus-1946
0,Stanley Spencer,Port Glasgow Cemetery,https://www.wikiart.org/en/stanley-spencer/port-glasgow-cemetery-1947
0,Stanley Spencer,Resurrection,https://www.wikiart.org/en/stanley-spencer/resurrection-1947
0,Stanley Spencer,Garden Study,https://www.wikiart.org/en/stanley-spencer/garden-study-1947
0,Stanley Spencer,Portrait Of Hilda Carline,https://www.wikiart.org/en/stanley-spencer/portrait-of-hilda-carline-1949
0,Stanley Spencer,Angels of the Apocalypse,https://www.wikiart.org/en/stanley-spencer/angels-of-the-apocalypse-1949
0,Stanley Spencer,Resurrection. Port Glasgow,https://www.wikiart.org/en/stanley-spencer/resurrection-port-glasgow-1950
0,Stanley Spencer,Cows,https://www.wikiart.org/en/stanley-spencer/cows-1950
0,Stanley Spencer,Love letters,https://www.wikiart.org/en/stanley-spencer/love-letters-1950
0,Stanley Spencer,Self-portrait,https://www.wikiart.org/en/stanley-spencer/self-portrait-1951
0,Stanley Spencer,The Sausage shop,https://www.wikiart.org/en/stanley-spencer/the-sausage-shop-1951
0,Stanley Spencer,Portrait of J. L. Behrend,https://www.wikiart.org/en/stanley-spencer/portrait-of-j-l-behrend-1951
0,Stanley Spencer,Merville Garden Village Near Belfast,https://www.wikiart.org/en/stanley-spencer/merville-garden-village-near-belfast-1951
0,Stanley Spencer,Amaryllis in Chauntry Court,https://www.wikiart.org/en/stanley-spencer/amaryllis-in-chauntry-court-1951
0,Stanley Spencer,Portrait of Daphne Spencer,https://www.wikiart.org/en/stanley-spencer/portrait-of-daphne-spencer-1951
0,Stanley Spencer,"Daphne by the Window, Northern Ireland",https://www.wikiart.org/en/stanley-spencer/daphne-by-the-window-northern-ireland-1952
0,Stanley Spencer,Christ Preaching at Cookham Regatta:  Punts Meeting,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-punts-meeting-1953
0,Stanley Spencer,Christ Preaching at Cookham Regatta: Girls Listening,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-girls-listening-1953
0,Stanley Spencer,Tree and Chicken Coops,https://www.wikiart.org/en/stanley-spencer/tree-and-chicken-coops-1953
0,Stanley Spencer,Christ Preaching at Cookam Regatta: Listening from Punts,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookam-regatta-1954
0,Stanley Spencer,Wisteria at Englefield,https://www.wikiart.org/en/stanley-spencer/wisteria-at-englefield-1954
0,Stanley Spencer,Christ Preaching at Cookham Regatta:  Conversation Between Punts,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-conversation-between-punts-1955
0,Stanley Spencer,Portrait of Sybyl Williams,https://www.wikiart.org/en/stanley-spencer/portrait-of-hilda-carline-1949-1
0,Stanley Spencer,Portrait Of J. E. Martineau,https://www.wikiart.org/en/stanley-spencer/portrait-of-j-e-martineau-1956
0,Stanley Spencer,Christ Preaching at Cookham Regatta: Dinner on the Hotel Lawn,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-dinner-on-the-hotel-lawn-1957
0,Stanley Spencer,Rock roses. Old Lodge. Taplow.,https://www.wikiart.org/en/stanley-spencer/rock-roses-old-lodge-taplow-1957
0,Stanley Spencer,At the Piano,https://www.wikiart.org/en/stanley-spencer/at-the-piano-1957
0,Stanley Spencer,Christ Preaching at Cookham Regatta: Punts by the River,https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-punts-on-the-river-1958
0,Stanley Spencer,Portrait of Mrs Marjorie Metz,https://www.wikiart.org/en/stanley-spencer/portrait-of-mrs-marjorie-metz-1958
0,Stanley Spencer,The Crucifixion,https://www.wikiart.org/en/stanley-spencer/the-crucifixion-1958
0,Stanley Spencer,Christ Preaching at Cookham Regatta (unfinished),https://www.wikiart.org/en/stanley-spencer/christ-preaching-at-cookham-regatta-unfinished-1958
0,Stanley Spencer,Portrait of Rachel Westropp,https://www.wikiart.org/en/stanley-spencer/portrait-of-rachel-westropp-1959
0,Stanley Spencer,The Woolshop,https://www.wikiart.org/en/stanley-spencer/the-woolshop
0,Stanley Spencer,The Resurrection,https://www.wikiart.org/en/stanley-spencer/the-resurrection
0,Stanley Spencer,Two girls and a Beehive,https://www.wikiart.org/en/stanley-spencer/two-girls-and-a-beehive
0,Stanley Spencer,The Bathing Poll,https://www.wikiart.org/en/stanley-spencer/the-bathing-poll
0,Stanley Spencer,"The Glen, Port Glasgow",https://www.wikiart.org/en/stanley-spencer/the-glen-port-glasgow
0,Stanley Spencer,Dug-out (Stand-to),https://www.wikiart.org/en/stanley-spencer/dug-out-stand-to
0,Stanley Spencer,In Church,https://www.wikiart.org/en/stanley-spencer/in-church
0,Stanley Spencer,Zermatt,https://www.wikiart.org/en/stanley-spencer/zermatt
0,Stanley Spencer,The Marriage At Cana: Bride And Bridegroom,https://www.wikiart.org/en/stanley-spencer/the-marriage-at-cana-bride-and-bridegroom
0,Stanley Spencer,Hilda and I at Burghclere,https://www.wikiart.org/en/stanley-spencer/hilda-and-i-at-burghclere
0,Stanley Spencer,Untitled,https://www.wikiart.org/en/stanley-spencer/untitled
0,Stanley Spencer,Mrs Linda Few Brown,https://www.wikiart.org/en/stanley-spencer/mrs-linda-few-brown
0,Stanley Spencer,View From the Tennis Court - Cookham,https://www.wikiart.org/en/stanley-spencer/view-from-the-tennis-court-cookham
0,Stanley Spencer,The Coming Of the Wise Men (the Nativity),https://www.wikiart.org/en/stanley-spencer/the-coming-of-the-wise-men-the-nativity
0,Stanley Spencer,Resurrection - Reunion 2,https://www.wikiart.org/en/stanley-spencer/resurrection-reunion-2
0,Stanley Spencer,Daphne Spencer,https://www.wikiart.org/en/stanley-spencer/daphne-spencer
0,Stanley Spencer,The Farm Gate,https://www.wikiart.org/en/stanley-spencer/the-farm-gate
0,Stanley Spencer,The Nursery (Christmas Stockings),https://www.wikiart.org/en/stanley-spencer/the-nursery-christmas-stockings
0,Stanley Spencer,Mrs Frank,https://www.wikiart.org/en/stanley-spencer/mrs-frank
0,Stanley Spencer,Silent Prayer,https://www.wikiart.org/en/stanley-spencer/silent-prayer
0,Stanley Spencer,On the Landing (Looking at a Drawing),https://www.wikiart.org/en/stanley-spencer/on-the-landing-looking-at-a-drawing
0,Stanley Spencer,Portrait Of Anny Lewinter Frankl,https://www.wikiart.org/en/stanley-spencer/portrait-of-anny-lewinter-frankl
0,Stanley Spencer,Dr. Osmund Frank,https://www.wikiart.org/en/stanley-spencer/dr-osmund-frank
0,Stanley Spencer,Neville Richard Murphy Ma,https://www.wikiart.org/en/stanley-spencer/neville-richard-murphy-ma
0,Stanley Spencer,Portrait Of Miss Ashwanden,https://www.wikiart.org/en/stanley-spencer/portrait-of-miss-ashwanden
0,Stanley Spencer,The Resurrection - Waking Up 2,https://www.wikiart.org/en/stanley-spencer/the-resurrection-waking-up-2
0,Stanley Spencer,"The Monkey Puzzle, Whitehouse, Northern Ireland",https://www.wikiart.org/en/stanley-spencer/the-monkey-puzzle-whitehouse-northern-ireland
0,Stanley Spencer,Christ in the Wilderness - The Hen,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-the-hen
0,Stanley Spencer,The Resurrection - Reunion,https://www.wikiart.org/en/stanley-spencer/the-resurrection-reunion
0,Stanley Spencer,The Resurrection with the Raising Of Jairus's Daughter,https://www.wikiart.org/en/stanley-spencer/the-resurrection-with-the-raising-of-jairus-s-daughter
0,Stanley Spencer,Christ in the Wilderness - Driven by the Spirit,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-driven-by-the-spirit
0,Stanley Spencer,Christ in the Wilderness - The scorpion,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-the-scorpion
0,Stanley Spencer,Hilda Welcomed,https://www.wikiart.org/en/stanley-spencer/hilda-welcomed
0,Stanley Spencer,The Resurrection: Reunion,https://www.wikiart.org/en/stanley-spencer/the-resurrection-reunion-1
0,Stanley Spencer,Christ in the Wilderness - Awaking,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-awaking
0,Stanley Spencer,Christ in the Wilderness - Driven by the spirit,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-driven-by-the-spirit-1
0,Stanley Spencer,Unveiling Cookham war memorial,https://www.wikiart.org/en/stanley-spencer/unveiling-cookham-war-memorial
0,Stanley Spencer,Christ in the Wilderness - Consider the lilies,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-consider-the-lilies
0,Stanley Spencer,The Resurrection - Waking up,https://www.wikiart.org/en/stanley-spencer/the-resurrection-waking-up
0,Stanley Spencer,Christ in the Wilderness - The foxes have holes,https://www.wikiart.org/en/stanley-spencer/christ-in-the-wilderness-the-foxes-have-holes
0,Stanley Spencer,The Scrap Heap,https://www.wikiart.org/en/stanley-spencer/the-scrap-heap
0,Stanley Spencer,Convoy of Wounded Men Filling Water Bottles at a Stream,https://www.wikiart.org/en/stanley-spencer/convoy-of-wounded-men-filling-water-bottles-at-a-stream
0,Stanley Spencer,Portrait of Miss Elizabeth Wimperis,https://www.wikiart.org/en/stanley-spencer/portrait-of-miss-elizabeth-wimperis
0,Stanley Spencer,The quarry woods - Cookham,https://www.wikiart.org/en/stanley-spencer/the-quarry-woods-cookham
0,Stanley Spencer,Kit inspection,https://www.wikiart.org/en/stanley-spencer/kit-inspection
0,Stanley Spencer,Laburnum,https://www.wikiart.org/en/stanley-spencer/laburnum
0,Stanley Spencer,The dustman (Lovers),https://www.wikiart.org/en/stanley-spencer/the-dustman-lovers
0,Stanley Spencer,Portrait in garden,https://www.wikiart.org/en/stanley-spencer/portrait-in-garden
0,Stanley Spencer,Sunbathers at Odney,https://www.wikiart.org/en/stanley-spencer/sunbathers-at-odney
0,Stanley Spencer,Daphne,https://www.wikiart.org/en/stanley-spencer/daphne
0,Stanley Spencer,Bed making,https://www.wikiart.org/en/stanley-spencer/bed-making
0,Stanley Spencer,Ragusa (Dubrovnik),https://www.wikiart.org/en/stanley-spencer/ragusa-dubrovnik
0,Stanley Spencer,The sisters,https://www.wikiart.org/en/stanley-spencer/the-sisters
0,Stanley Spencer,Chestnuts,https://www.wikiart.org/en/stanley-spencer/chestnuts
0,Stanley Spencer,Christ's entry into Jerusalem,https://www.wikiart.org/en/stanley-spencer/christ-s-entry-into-jerusalem
0,Stanley Spencer,The bridge,https://www.wikiart.org/en/stanley-spencer/the-bridge
0,Stanley Spencer,Shipbuilding on the Clyde furnaces,https://www.wikiart.org/en/stanley-spencer/shipbuilding-on-the-clyde-furnaces
0,Stanley Spencer,Seated Nude,https://www.wikiart.org/en/stanley-spencer/seated-nude
0,Stanley Spencer,The harbour - St. Ives,https://www.wikiart.org/en/stanley-spencer/the-harbour-st-ives
0,Stanley Spencer,"Sarajevo, Bosnia",https://www.wikiart.org/en/stanley-spencer/sarajevo-bosnia
0,Stanley Spencer,Helter Skelter,https://www.wikiart.org/en/stanley-spencer/helter-skelter
0,Stanley Spencer,Extensive Landscape with a Wroght-Iron Gat,https://www.wikiart.org/en/stanley-spencer/extensive-landscape-with-a-wroght-iron-gat
0,Stanley Spencer,The Builders,https://www.wikiart.org/en/stanley-spencer/the-builders
0,Stanley Spencer,King Midas and the girl,https://www.wikiart.org/en/stanley-spencer/king-midas-and-the-girl
0,Stanley Spencer,Buttercups in a Meadow,https://www.wikiart.org/en/stanley-spencer/buttercups-in-a-meadow
0,Stanley Spencer,Villagers and saints,https://www.wikiart.org/en/stanley-spencer/villagers-and-saints-1
0,Stanley Spencer,The Deposition and the Rolling Away Of the Stone,https://www.wikiart.org/en/stanley-spencer/the-deposition-and-the-rolling-away-of-the-stone
0,Stanley Spencer,Making a fire belt,https://www.wikiart.org/en/stanley-spencer/making-a-fire-belt
0,Stanley Spencer,The last day,https://www.wikiart.org/en/stanley-spencer/the-last-day
0,Stanley Spencer,The Angel,https://www.wikiart.org/en/stanley-spencer/the-angel
0,Stanley Spencer,Ablutions,https://www.wikiart.org/en/stanley-spencer/ablutions
0,Stanley Spencer,Geese run,https://www.wikiart.org/en/stanley-spencer/geese-run
0,Stanley Spencer,Reveille,https://www.wikiart.org/en/stanley-spencer/reveille
0,Stanley Spencer,Untitled,https://www.wikiart.org/en/stanley-spencer/untitled-2
0,Stanley Spencer,Swiss Skittle Alley Saas Fee,https://www.wikiart.org/en/stanley-spencer/swiss-skittle-alley-saas-fee
0,Rafael Zabaleta,Gladiators,https://www.wikiart.org/en/rafael-zabaleta/gladiators-1932
0,Rafael Zabaleta,Portrait of two girls,https://www.wikiart.org/en/rafael-zabaleta/portrait-of-two-girls-1933
0,Rafael Zabaleta,Three nude women,https://www.wikiart.org/en/rafael-zabaleta/three-nude-women-1934
0,Rafael Zabaleta,Family of puppeteers,https://www.wikiart.org/en/rafael-zabaleta/family-of-puppeteers-1934
