Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp
7757,Kaggle_70505,Head of a Woman,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1882', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1883', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-2', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-3', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1884', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1885', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-4', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-5', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-6', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-7', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-8', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-9', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-10', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-11', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-12', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-13', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-14', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-15', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-16', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-17', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1886', 'https://www.wikiart.org/en/vincent-van-gogh/head-of-a-woman-1886-1']",,,,check
7765,Kaggle_18988,The large pine in Gastein,Rudolf von Alt,"['https://www.wikiart.org/en/rudolf-von-alt/the-large-pine-in-gastein-1895', 'https://www.wikiart.org/en/rudolf-von-alt/the-large-pine-in-gastein-1900']",,,,check
7772,Kaggle_67043,Snow Effect with Setting Sun,Claude Monet,"['https://www.wikiart.org/en/claude-monet/snow-effect-with-setting-sun-1875-0', 'https://www.wikiart.org/en/claude-monet/snow-effect-with-setting-sun-1875']",,,,check
7773,Kaggle_68811,Madness,Odilon Redon,"['https://www.wikiart.org/en/odilon-redon/madness-1882', 'https://www.wikiart.org/en/odilon-redon/madness-1883']",,,,check
7787,Kaggle_68786,Peasant Woman Lifting Potatoes,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-2-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-3-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-4-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-5-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-6-1885']",,,,check
7801,Kaggle_49469,The red model,Rene Magritte,"['https://www.wikiart.org/en/rene-magritte/the-red-model-1934', 'https://www.wikiart.org/en/rene-magritte/the-red-model-1935']",,,,check
7804,Kaggle_27779,Standing Nude,Marcel Duchamp,"['https://www.wikiart.org/en/marcel-duchamp/standing-nude-1910', 'https://www.wikiart.org/en/marcel-duchamp/standing-nude-1910-1']",,,,check
7806,Kaggle_51627,Self-portrait,Oleksandr Bogomazov,"['https://www.wikiart.org/en/oleksandr-bogomazov/self-portrait-1907', 'https://www.wikiart.org/en/oleksandr-bogomazov/self-portrait-1911', 'https://www.wikiart.org/en/oleksandr-bogomazov/self-portrait']",,,,check
7807,Kaggle_95120,Evening,Caspar David Friedrich,"['https://www.wikiart.org/en/caspar-david-friedrich/evening-1', 'https://www.wikiart.org/en/caspar-david-friedrich/evening-1824']",,,,check
7821,Kaggle_58865,The Great Masturbator,Salvador Dali,"['https://www.wikiart.org/en/salvador-dali/the-great-masturbator-1929', 'https://www.wikiart.org/en/salvador-dali/the-great-masturbator']",,,,check
7823,Kaggle_8485,not identified,Moise Kisling,"['https://www.wikiart.org/en/moise-kisling/not-identified-1913', 'https://www.wikiart.org/en/moise-kisling/not-identified-1933', 'https://www.wikiart.org/en/moise-kisling/not-identified-1948', 'https://www.wikiart.org/en/moise-kisling/not-identified-1952', 'https://www.wikiart.org/en/moise-kisling/not-identified-1', 'https://www.wikiart.org/en/moise-kisling/not-identified-2', 'https://www.wikiart.org/en/moise-kisling/not-identified-3', 'https://www.wikiart.org/en/moise-kisling/not-identified-4', 'https://www.wikiart.org/en/moise-kisling/not-identified-5', 'https://www.wikiart.org/en/moise-kisling/not-identified-6', 'https://www.wikiart.org/en/moise-kisling/not-identified-7', 'https://www.wikiart.org/en/moise-kisling/not-identified-8', 'https://www.wikiart.org/en/moise-kisling/not-identified-9', 'https://www.wikiart.org/en/moise-kisling/not-identified-10', 'https://www.wikiart.org/en/moise-kisling/not-identified-11', 'https://www.wikiart.org/en/moise-kisling/not-identified-12', 'https://www.wikiart.org/en/moise-kisling/not-identified-13', 'https://www.wikiart.org/en/moise-kisling/not-identified-14', 'https://www.wikiart.org/en/moise-kisling/not-identified-15', 'https://www.wikiart.org/en/moise-kisling/not-identified-16', 'https://www.wikiart.org/en/moise-kisling/not-identified-17', 'https://www.wikiart.org/en/moise-kisling/not-identified-18', 'https://www.wikiart.org/en/moise-kisling/not-identified-19', 'https://www.wikiart.org/en/moise-kisling/not-identified-20', 'https://www.wikiart.org/en/moise-kisling/not-identified-21', 'https://www.wikiart.org/en/moise-kisling/not-identified-22', 'https://www.wikiart.org/en/moise-kisling/not-identified-23', 'https://www.wikiart.org/en/moise-kisling/not-identified-24', 'https://www.wikiart.org/en/moise-kisling/not-identified-25', 'https://www.wikiart.org/en/moise-kisling/not-identified-26', 'https://www.wikiart.org/en/moise-kisling/not-identified-27', 'https://www.wikiart.org/en/moise-kisling/not-identified-28', 'https://www.wikiart.org/en/moise-kisling/not-identified-29', 'https://www.wikiart.org/en/moise-kisling/not-identified-30', 'https://www.wikiart.org/en/moise-kisling/not-identified-31', 'https://www.wikiart.org/en/moise-kisling/not-identified-32', 'https://www.wikiart.org/en/moise-kisling/not-identified-33', 'https://www.wikiart.org/en/moise-kisling/not-identified-34', 'https://www.wikiart.org/en/moise-kisling/not-identified-35', 'https://www.wikiart.org/en/moise-kisling/not-identified-36']",,,,check
7842,Kaggle_24508,The younger brother,William-Adolphe Bouguereau,"['https://www.wikiart.org/en/william-adolphe-bouguereau/the-younger-brother-1900', 'https://www.wikiart.org/en/william-adolphe-bouguereau/the-younger-brother-1902']",,,,check
7845,Kaggle_18447,The Bather,Childe Hassam,"['https://www.wikiart.org/en/childe-hassam/the-bather', 'https://www.wikiart.org/en/childe-hassam/the-bather-1915']",,,,check
7859,Kaggle_47358,Portrait of Madame Ginoux (L'Arlesienne),Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/portrait-of-madame-ginoux-l-arlesienne-1888', 'https://www.wikiart.org/en/vincent-van-gogh/portrait-of-madame-ginoux-l-arlesienne-1888-1', 'https://www.wikiart.org/en/vincent-van-gogh/portrait-of-madame-ginoux-l-arlesienne-1890']",,,,check
7874,Kaggle_13101,Fashion Illustration,Sonia Delaunay,"['https://www.wikiart.org/en/sonia-delaunay/fashion-illustration', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-1', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-2', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-3', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-4', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-5', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-6']",,,,check
7875,Kaggle_103207,Fashion Illustration,Sonia Delaunay,"['https://www.wikiart.org/en/sonia-delaunay/fashion-illustration', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-1', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-2', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-3', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-4', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-5', 'https://www.wikiart.org/en/sonia-delaunay/fashion-illustration-6']",,,,check
7883,Kaggle_47079,St. Idelfonso,El Greco,"['https://www.wikiart.org/en/el-greco/st-idelfonso', 'https://www.wikiart.org/en/el-greco/st-idelfonso-1']",,,,check
7885,Kaggle_90289,Peasant Woman Lifting Potatoes,Vincent van Gogh,"['https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-2-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-3-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-4-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-5-1885', 'https://www.wikiart.org/en/vincent-van-gogh/peasant-woman-lifting-potatoes-6-1885']",,,,check
7887,Kaggle_10308,Woman Leaving Her Bath,Edgar Degas,"['https://www.wikiart.org/en/edgar-degas/woman-leaving-her-bath-1877', 'https://www.wikiart.org/en/edgar-degas/woman-leaving-her-bath', 'https://www.wikiart.org/en/edgar-degas/woman-leaving-her-bath-1898']",,,,check
7894,Kaggle_24792,Self-Portrait,Pablo Picasso,"['https://www.wikiart.org/en/pablo-picasso/self-portrait-1896', 'https://www.wikiart.org/en/pablo-picasso/self-portrait', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1901', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1901-1', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1901-2', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1901-3', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1906', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1906-1', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1906-2', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1906-3', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1907', 'https://www.wikiart.org/en/pablo-picasso/self-portrait-1917']",,,,check
7903,Kaggle_91663,Water Lilies,Claude Monet,"['https://www.wikiart.org/en/claude-monet/water-lilies-1899', 'https://www.wikiart.org/en/claude-monet/water-lilies-1899-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1899-2', 'https://www.wikiart.org/en/claude-monet/water-lilies', 'https://www.wikiart.org/en/claude-monet/water-lilies-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-10', 'https://www.wikiart.org/en/claude-monet/water-lilies-11', 'https://www.wikiart.org/en/claude-monet/water-lilies-12', 'https://www.wikiart.org/en/claude-monet/water-lilies-13', 'https://www.wikiart.org/en/claude-monet/water-lilies-14', 'https://www.wikiart.org/en/claude-monet/water-lilies-15', 'https://www.wikiart.org/en/claude-monet/water-lilies-1907', 'https://www.wikiart.org/en/claude-monet/water-lilies-1907-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-16', 'https://www.wikiart.org/en/claude-monet/water-lilies-17', 'https://www.wikiart.org/en/claude-monet/water-lilies-18', 'https://www.wikiart.org/en/claude-monet/water-lilies-19', 'https://www.wikiart.org/en/claude-monet/water-lilies-20', 'https://www.wikiart.org/en/claude-monet/water-lilies-21', 'https://www.wikiart.org/en/claude-monet/water-lilies-22', 'https://www.wikiart.org/en/claude-monet/water-lilies-23', 'https://www.wikiart.org/en/claude-monet/water-lilies-24', 'https://www.wikiart.org/en/claude-monet/water-lilies-25', 'https://www.wikiart.org/en/claude-monet/water-lilies-26', 'https://www.wikiart.org/en/claude-monet/water-lilies-27', 'https://www.wikiart.org/en/claude-monet/water-lilies-28', 'https://www.wikiart.org/en/claude-monet/water-lilies-29', 'https://www.wikiart.org/en/claude-monet/water-lilies-30', 'https://www.wikiart.org/en/claude-monet/water-lilies-31', 'https://www.wikiart.org/en/claude-monet/water-lilies-32', 'https://www.wikiart.org/en/claude-monet/water-lilies-33', 'https://www.wikiart.org/en/claude-monet/water-lilies-34', 'https://www.wikiart.org/en/claude-monet/water-lilies-35', 'https://www.wikiart.org/en/claude-monet/water-lilies-36', 'https://www.wikiart.org/en/claude-monet/water-lilies-37', 'https://www.wikiart.org/en/claude-monet/water-lilies-38', 'https://www.wikiart.org/en/claude-monet/water-lilies-39', 'https://www.wikiart.org/en/claude-monet/water-lilies-1915', 'https://www.wikiart.org/en/claude-monet/water-lilies-1916-0', 'https://www.wikiart.org/en/claude-monet/water-lilies-40', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-1917-10', 'https://www.wikiart.org/en/claude-monet/water-lilies-41', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-1', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-2', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-3', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-4', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-5', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-6', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-7', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-8', 'https://www.wikiart.org/en/claude-monet/water-lilies-1919-9', 'https://www.wikiart.org/en/claude-monet/water-lilies-42', 'https://www.wikiart.org/en/claude-monet/water-lilies-43', 'https://www.wikiart.org/en/claude-monet/water-lilies-44', 'https://www.wikiart.org/en/claude-monet/water-lilies-45', 'https://www.wikiart.org/en/claude-monet/water-lilies-46', 'https://www.wikiart.org/en/claude-monet/water-lilies-1920-0', 'https://www.wikiart.org/en/claude-monet/water-lilies-1920', 'https://www.wikiart.org/en/claude-monet/water-lilies-1926', 'https://www.wikiart.org/en/claude-monet/water-lilies-1926-1']",,,,check
7905,Kaggle_59482,Reclining nude,Amedeo Modigliani,"['https://www.wikiart.org/en/amedeo-modigliani/reclining-nude', 'https://www.wikiart.org/en/amedeo-modigliani/reclining-nude-1917', 'https://www.wikiart.org/en/amedeo-modigliani/reclining-nude-1917-1', 'https://www.wikiart.org/en/amedeo-modigliani/reclining-nude-1917-2']",,,,check
7913,Kaggle_99814,A Modern Olympia,Paul Cezanne,https://www.wikiart.org/en/paul-cezanne/a-modern-olympia-1874,,,,check
7926,Kaggle_24639,The Repast of the Lion,Henri Rousseau,"['https://www.wikiart.org/en/henri-rousseau/not_detected_191347', 'https://www.wikiart.org/en/henri-rousseau/the-repast-of-the-lion-1907']",,,,check
7927,Kaggle_16157,St. Sebastian,Andrea Mantegna,"['https://www.wikiart.org/en/andrea-mantegna/st-sebastian-1475', 'https://www.wikiart.org/en/andrea-mantegna/st-sebastian-1506']",,,,check
7937,Kaggle_60546,Baby,Vincent van Gogh,https://www.wikiart.org/en/vincent-van-gogh/baby,,,,check
7951,Kaggle_4963,Self portrait,Ferdinand Hodler,"['https://www.wikiart.org/en/ferdinand-hodler/self-portrait-1912', 'https://www.wikiart.org/en/ferdinand-hodler/self-portrait-1916', 'https://www.wikiart.org/en/ferdinand-hodler/self-portrait-1916-1', 'https://www.wikiart.org/en/ferdinand-hodler/self-portrait']",,,,check
7959,Kaggle_84294,not identified,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/not-identified', 'https://www.wikiart.org/en/henri-matisse/not-identified-2', 'https://www.wikiart.org/en/henri-matisse/not-identified-4', 'https://www.wikiart.org/en/henri-matisse/not-identified-6', 'https://www.wikiart.org/en/henri-matisse/not-identified-11', 'https://www.wikiart.org/en/henri-matisse/not-identified-12', 'https://www.wikiart.org/en/henri-matisse/not-identified-13', 'https://www.wikiart.org/en/henri-matisse/not-identified-17', 'https://www.wikiart.org/en/henri-matisse/not-identified-20', 'https://www.wikiart.org/en/henri-matisse/not-identified-21', 'https://www.wikiart.org/en/henri-matisse/not-identified-23', 'https://www.wikiart.org/en/henri-matisse/not-identified-24', 'https://www.wikiart.org/en/henri-matisse/not-identified-25', 'https://www.wikiart.org/en/henri-matisse/not-identified-26']",,,,check
7962,Kaggle_38855,The Bench,William Hogarth,"['https://www.wikiart.org/en/william-hogarth/the-bench-1758', 'https://www.wikiart.org/en/william-hogarth/the-bench']",,,,check
7975,Kaggle_6493,not identified,Moise Kisling,"['https://www.wikiart.org/en/moise-kisling/not-identified-1913', 'https://www.wikiart.org/en/moise-kisling/not-identified-1933', 'https://www.wikiart.org/en/moise-kisling/not-identified-1948', 'https://www.wikiart.org/en/moise-kisling/not-identified-1952', 'https://www.wikiart.org/en/moise-kisling/not-identified-1', 'https://www.wikiart.org/en/moise-kisling/not-identified-2', 'https://www.wikiart.org/en/moise-kisling/not-identified-3', 'https://www.wikiart.org/en/moise-kisling/not-identified-4', 'https://www.wikiart.org/en/moise-kisling/not-identified-5', 'https://www.wikiart.org/en/moise-kisling/not-identified-6', 'https://www.wikiart.org/en/moise-kisling/not-identified-7', 'https://www.wikiart.org/en/moise-kisling/not-identified-8', 'https://www.wikiart.org/en/moise-kisling/not-identified-9', 'https://www.wikiart.org/en/moise-kisling/not-identified-10', 'https://www.wikiart.org/en/moise-kisling/not-identified-11', 'https://www.wikiart.org/en/moise-kisling/not-identified-12', 'https://www.wikiart.org/en/moise-kisling/not-identified-13', 'https://www.wikiart.org/en/moise-kisling/not-identified-14', 'https://www.wikiart.org/en/moise-kisling/not-identified-15', 'https://www.wikiart.org/en/moise-kisling/not-identified-16', 'https://www.wikiart.org/en/moise-kisling/not-identified-17', 'https://www.wikiart.org/en/moise-kisling/not-identified-18', 'https://www.wikiart.org/en/moise-kisling/not-identified-19', 'https://www.wikiart.org/en/moise-kisling/not-identified-20', 'https://www.wikiart.org/en/moise-kisling/not-identified-21', 'https://www.wikiart.org/en/moise-kisling/not-identified-22', 'https://www.wikiart.org/en/moise-kisling/not-identified-23', 'https://www.wikiart.org/en/moise-kisling/not-identified-24', 'https://www.wikiart.org/en/moise-kisling/not-identified-25', 'https://www.wikiart.org/en/moise-kisling/not-identified-26', 'https://www.wikiart.org/en/moise-kisling/not-identified-27', 'https://www.wikiart.org/en/moise-kisling/not-identified-28', 'https://www.wikiart.org/en/moise-kisling/not-identified-29', 'https://www.wikiart.org/en/moise-kisling/not-identified-30', 'https://www.wikiart.org/en/moise-kisling/not-identified-31', 'https://www.wikiart.org/en/moise-kisling/not-identified-32', 'https://www.wikiart.org/en/moise-kisling/not-identified-33', 'https://www.wikiart.org/en/moise-kisling/not-identified-34', 'https://www.wikiart.org/en/moise-kisling/not-identified-35', 'https://www.wikiart.org/en/moise-kisling/not-identified-36']",,,,check
