Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
22836,Kaggle_1945,Valle de México,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-1873', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-1911']",,,,check,,
22850,Kaggle_12682,Etretat,Gustave Loiseau,"['https://www.wikiart.org/en/gustave-loiseau/etretat-1902', 'https://www.wikiart.org/en/gustave-loiseau/etretat-1902-1']",,,,check,,
22860,Kaggle_58814,Quay at Dieppe,Gustave Loiseau,"['https://www.wikiart.org/en/gustave-loiseau/quay-at-dieppe-1902', 'https://www.wikiart.org/en/gustave-loiseau/quay-at-dieppe-1905', 'https://www.wikiart.org/en/gustave-loiseau/quay-at-dieppe']",,,,check,,
22887,Kaggle_40910,Self-portrait,Vajda Lajos,"['https://www.wikiart.org/en/vajda-lajos/self-portrait-1936', 'https://www.wikiart.org/en/vajda-lajos/self-portrait-1936-1']",,,,check,,
22888,Kaggle_91854,Polyptych of San Vincenzo Ferreri,Giovanni Bellini,"['https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-3', 'https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-4', 'https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-5', 'https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-6', 'https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-7', 'https://www.wikiart.org/en/giovanni-bellini/polyptych-of-san-vincenzo-ferreri-1468-8']",,,,check,,
22918,Kaggle_102646,Mary Shelly. Frankenstein,Lynd Ward,"['https://www.wikiart.org/en/lynd-ward/not-detected-272491', 'https://www.wikiart.org/en/lynd-ward/not-detected-272492', 'https://www.wikiart.org/en/lynd-ward/not-detected-272493', 'https://www.wikiart.org/en/lynd-ward/not-detected-272494']",,,,check,,
22920,Kaggle_32900,The Sermon of St. John the Baptist,Pieter Bruegel the Elder,"['https://www.wikiart.org/en/pieter-bruegel-the-elder/the-sermon-of-st-john-the-baptist-1566', 'https://www.wikiart.org/en/pieter-bruegel-the-elder/the-sermon-of-st-john-the-baptist']",,,,check,,
22922,Kaggle_76235,Landscape,Maxime Maufra,"['https://www.wikiart.org/en/maxime-maufra/landscape-1902', 'https://www.wikiart.org/en/maxime-maufra/landscape', 'https://www.wikiart.org/en/maxime-maufra/landscape-1']",,,,check,,
22927,Kaggle_98390,The Norwegian Cottage,Childe Hassam,"['https://www.wikiart.org/en/childe-hassam/the-norwegian-cottage', 'https://www.wikiart.org/en/childe-hassam/the-norwegian-cottage-1']",,,,check,,
22937,Kaggle_19185,Young Woman in a Straw Hat,Pierre-Auguste Renoir,"['https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-in-a-straw-hat-1877', 'https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-in-a-straw-hat-1884', 'https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-in-a-straw-hat-1901', 'https://www.wikiart.org/en/pierre-auguste-renoir/young-woman-in-a-straw-hat']",,,,check,,
22944,Kaggle_56982,Sitting nude,Moise Kisling,"['https://www.wikiart.org/en/moise-kisling/sitting-nude-1923', 'https://www.wikiart.org/en/moise-kisling/sitting-nude-1923-1', 'https://www.wikiart.org/en/moise-kisling/sitting-nude-1930']",,,,check,,
22948,Kaggle_98064,Zubovsky boulevard in winter,Vasily Surikov,"['https://www.wikiart.org/en/vasily-surikov/zubovsky-boulevard-in-winter', 'https://www.wikiart.org/en/vasily-surikov/zubovsky-boulevard-in-winter-1']",,,,check,,
22967,Kaggle_72073,Landscape,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/landscape-6', 'https://www.wikiart.org/en/john-henry-twachtman/landscape-3', 'https://www.wikiart.org/en/john-henry-twachtman/landscape', 'https://www.wikiart.org/en/john-henry-twachtman/landscape-1', 'https://www.wikiart.org/en/john-henry-twachtman/landscape-2', 'https://www.wikiart.org/en/john-henry-twachtman/landscape-4', 'https://www.wikiart.org/en/john-henry-twachtman/landscape-5']",,,,check,,
22983,Kaggle_14951,Five Bathers,Paul Cezanne,"['https://www.wikiart.org/en/paul-cezanne/five-bathers-1878', 'https://www.wikiart.org/en/paul-cezanne/five-bathers-1887']",,,,check,,
22997,Kaggle_12364,Mother Sara and the Baby,Mary Cassatt,"['https://www.wikiart.org/en/mary-cassatt/mother-sara-and-the-baby', 'https://www.wikiart.org/en/mary-cassatt/mother-sara-and-the-baby-1']",,,,check,,
23006,Kaggle_51211,Nora,Robert Henri,"['https://www.wikiart.org/en/robert-henri/nora-1913', 'https://www.wikiart.org/en/robert-henri/nora-1913-1']",,,,check,,
23012,Kaggle_94137,Ecce Homo,Titian,"['https://www.wikiart.org/en/titian/ecce-homo-1', 'https://www.wikiart.org/en/titian/ecce-homo-1560', 'https://www.wikiart.org/en/titian/ecce-homo']",,,,check,,
23052,Kaggle_9382,Dmitry Donskoy after the Battle of Kulikovo (detail),Orest Kiprensky,"['https://www.wikiart.org/en/orest-kiprensky/dmitry-donskoy-after-the-battle-of-kulikovo-detail', 'https://www.wikiart.org/en/orest-kiprensky/dmitry-donskoy-after-the-battle-of-kulikovo-detail-1']",,,,check,,
23053,Kaggle_72255,Annunciation,Fra Angelico,"['https://www.wikiart.org/en/fra-angelico/annunciation-1432', 'https://www.wikiart.org/en/fra-angelico/annunciation-1434', 'https://www.wikiart.org/en/fra-angelico/annunciation', 'https://www.wikiart.org/en/fra-angelico/annunciation-1442', 'https://www.wikiart.org/en/fra-angelico/annunciation-1443', 'https://www.wikiart.org/en/fra-angelico/annunciation-1452']",,,,check,,
23066,Kaggle_6882,Lady s Cove,Alfred Sisley,"['https://www.wikiart.org/en/alfred-sisley/lady-s-cove-1897', 'https://www.wikiart.org/en/alfred-sisley/lady-s-cove-1897-1']",,,,check,,
23094,Kaggle_8394,Institution of the Eucharist,Fra Angelico,"['https://www.wikiart.org/en/fra-angelico/institution-of-the-eucharist-1442', 'https://www.wikiart.org/en/fra-angelico/institution-of-the-eucharist-1446']",,,,check,,
23099,Kaggle_79104,Roma,Raphael Kirchner,"['https://www.wikiart.org/en/raphael-kirchner/roma', 'https://www.wikiart.org/en/raphael-kirchner/roma-1', 'https://www.wikiart.org/en/raphael-kirchner/roma-2', 'https://www.wikiart.org/en/raphael-kirchner/roma-3', 'https://www.wikiart.org/en/raphael-kirchner/roma-4', 'https://www.wikiart.org/en/raphael-kirchner/roma-5', 'https://www.wikiart.org/en/raphael-kirchner/roma-6', 'https://www.wikiart.org/en/raphael-kirchner/roma-7']",,,,check,,
23142,Kaggle_31859,Sacre-Coeur,Maurice Utrillo,"['https://www.wikiart.org/en/maurice-utrillo/sacre-coeur', 'https://www.wikiart.org/en/maurice-utrillo/sacre-coeur-1', 'https://www.wikiart.org/en/maurice-utrillo/sacre-coeur-2']",,,,check,,
23172,Kaggle_67251,Altarpiece of St. Vincent Ferrer,Domenico Ghirlandaio,"['https://www.wikiart.org/en/domenico-ghirlandaio/altarpiece-of-st-vincent-ferrer', 'https://www.wikiart.org/en/domenico-ghirlandaio/altarpiece-of-st-vincent-ferrer-1']",,,,check,,
23194,Kaggle_71268,Arroyo de Tlaxcala,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/arroyo-de-tlaxcala-1874', 'https://www.wikiart.org/en/jose-maria-velasco/arroyo-de-tlaxcala-1874-1']",,,,check,,
23204,Kaggle_83893,Boelgen,Theodor Severin Kittelsen,"['https://www.wikiart.org/en/theodor-severin-kittelsen/boelgen', 'https://www.wikiart.org/en/theodor-severin-kittelsen/boelgen-1']",,,,check,,
23212,Kaggle_80368,Willows,Paul Gauguin,"['https://www.wikiart.org/en/paul-gauguin/willows-1885', 'https://www.wikiart.org/en/paul-gauguin/willows-1889']",,,,check,,
23222,Kaggle_60384,El Popocatépetl y el Iztaccíhuatl,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/el-popocat-petl-y-el-iztacc-huatl-1895', 'https://www.wikiart.org/en/jose-maria-velasco/el-popocat-petl-y-el-iztacc-huatl']",,,,check,,
23236,Kaggle_60303,Crucifixion with St. Dominic,Fra Angelico,"['https://www.wikiart.org/en/fra-angelico/crucifixion-with-st-dominic', 'https://www.wikiart.org/en/fra-angelico/crucifixion-with-st-dominic-1445']",,,,check,,
23239,Kaggle_99871,Pierrot,Juan Gris,"['https://www.wikiart.org/en/juan-gris/clown-1919', 'https://www.wikiart.org/en/juan-gris/pierrot-1919', 'https://www.wikiart.org/en/juan-gris/pierrot-1921', 'https://www.wikiart.org/en/juan-gris/pierrot-1922']",,,,check,,
23255,Kaggle_15066,Port of Dieppe,Gustave Loiseau,"['https://www.wikiart.org/en/gustave-loiseau/port-of-dieppe-1903', 'https://www.wikiart.org/en/gustave-loiseau/port-of-dieppe', 'https://www.wikiart.org/en/gustave-loiseau/port-of-dieppe-1']",,,,check,,
23258,Kaggle_7356,Portrait of Jeanne,Camille Pissarro,"['https://www.wikiart.org/en/camille-pissarro/portrait-of-jeanne-1872', 'https://www.wikiart.org/en/camille-pissarro/portrait-of-jeanne-1', 'https://www.wikiart.org/en/camille-pissarro/portrait-of-jeanne']",,,,check,,
23274,Kaggle_78950,Vista de Guelatao,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/vista-de-guelatao-1887', 'https://www.wikiart.org/en/jose-maria-velasco/vista-de-guelatao-1887-1', 'https://www.wikiart.org/en/jose-maria-velasco/vista-de-guelatao']",,,,check,,
23283,Kaggle_50264,Gloucester Harbor,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/gloucester-harbor', 'https://www.wikiart.org/en/john-henry-twachtman/gloucester-harbor-2', 'https://www.wikiart.org/en/john-henry-twachtman/gloucester-harbor-1']",,,,check,,
23297,Kaggle_34307,Study of a man,Anton Azbe,"['https://www.wikiart.org/en/anton-azbe/study-of-a-man-1886', 'https://www.wikiart.org/en/anton-azbe/study-of-a-man-1886-1']",,,,check,,
23302,Kaggle_73752,Still Life,Corneliu Baba,"['https://www.wikiart.org/en/corneliu-baba/still-life-1979', 'https://www.wikiart.org/en/corneliu-baba/still-life']",,,,check,,
23309,Kaggle_35832,Fishermen at Sea,William Turner,"['https://www.wikiart.org/en/william-turner/fishermen-at-sea', 'https://www.wikiart.org/en/william-turner/fishermen-at-sea-0']",,,,check,,
23313,Kaggle_44021,Not detected,Diego Rivera,"['https://www.wikiart.org/en/diego-rivera/not_detected_213151', 'https://www.wikiart.org/en/diego-rivera/not_detected_213152']",,,,check,,
23320,Kaggle_29143,"""Lapin Agile""",Maurice Utrillo,"['https://www.wikiart.org/en/maurice-utrillo/lapin-agile', 'https://www.wikiart.org/en/maurice-utrillo/lapin-agile-1', 'https://www.wikiart.org/en/maurice-utrillo/lapin-agile-2']",,,,check,,
23331,Kaggle_33810,Bosque de Pacho,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/bosque-de-pacho-1875', 'https://www.wikiart.org/en/jose-maria-velasco/bosque-de-pacho']",,,,check,,
23355,Kaggle_4058,Trees by the River,Gustave Loiseau,"['https://www.wikiart.org/en/gustave-loiseau/trees-by-the-river-1891', 'https://www.wikiart.org/en/gustave-loiseau/trees-by-the-river', 'https://www.wikiart.org/en/gustave-loiseau/trees-by-the-river-1']",,,,check,,
23405,Kaggle_4994,Fountain in Marquayrol,Henri Martin,"['https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol-1885', 'https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol', 'https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol-1', 'https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol-2', 'https://www.wikiart.org/en/henri-martin/fountain-in-marquayrol-3']",,,,check,,
23411,Kaggle_88630,Untitled,Guido Molinari,"['https://www.wikiart.org/en/guido-molinari/untitled-1953', 'https://www.wikiart.org/en/guido-molinari/untitled-1953-1', 'https://www.wikiart.org/en/guido-molinari/untitled-1953-2', 'https://www.wikiart.org/en/guido-molinari/untitled-1954', 'https://www.wikiart.org/en/guido-molinari/untitled-1954-1', 'https://www.wikiart.org/en/guido-molinari/untitled-1963', 'https://www.wikiart.org/en/guido-molinari/untitled-1966', 'https://www.wikiart.org/en/guido-molinari/untitled-1999']",,,,check,,
23418,Kaggle_70506,Carmel Dunes,Guy Rose,"['https://www.wikiart.org/en/guy-rose/carmel-dunes', 'https://www.wikiart.org/en/guy-rose/carmel-dunes-1']",,,,check,,
23442,Kaggle_73728,Profile,Odilon Redon,"['https://www.wikiart.org/en/odilon-redon/profile', 'https://www.wikiart.org/en/odilon-redon/profile-1']",,,,check,,
23449,Kaggle_75075,Canal in Flanders,Theo van Rysselberghe,"['https://www.wikiart.org/en/theo-van-rysselberghe/canal-in-flanders-1894', 'https://www.wikiart.org/en/theo-van-rysselberghe/canal-in-flanders-1894-1']",,,,check,,
23452,Kaggle_13630,La Ciotat,Othon Friesz,"['https://www.wikiart.org/en/othon-friesz/la-ciotat-1906', 'https://www.wikiart.org/en/othon-friesz/la-ciotat-1907', 'https://www.wikiart.org/en/othon-friesz/la-ciotat-1907-1']",,,,check,,
23472,Kaggle_98831,Niagara Falls,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/niagara-falls-1', 'https://www.wikiart.org/en/john-henry-twachtman/niagara-falls-2', 'https://www.wikiart.org/en/john-henry-twachtman/niagara-falls', 'https://www.wikiart.org/en/john-henry-twachtman/niagara-falls-3']",,,,check,,
23487,Kaggle_78506,Sunset Magic,Eyvind Earle,"['https://www.wikiart.org/en/eyvind-earle/sunset-magic-1996', 'https://www.wikiart.org/en/eyvind-earle/sunset-magic']",,,,check,,
23488,Kaggle_54120,Valle de México desde el cerro de Tepeyac,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1878', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1894', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1894-1', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1894-2', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1895', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-tepeyac-1900']",,,,check,,
23493,Kaggle_58384,Assumption,Paolo Veronese,"['https://www.wikiart.org/en/paolo-veronese/assumption-1558', 'https://www.wikiart.org/en/paolo-veronese/assumption-1587']",,,,check,,
23509,Kaggle_27520,Plátano,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/pl-tano', 'https://www.wikiart.org/en/jose-maria-velasco/pl-tano-1']",,,,check,,
23516,Kaggle_75689,Sails on the Oise,Gustave Loiseau,"['https://www.wikiart.org/en/gustave-loiseau/sails-on-the-oise-1919', 'https://www.wikiart.org/en/gustave-loiseau/sails-on-the-oise-1919-1']",,,,check,,
23520,Kaggle_95850,Flowers in a Blue Vase,Odilon Redon,"['https://www.wikiart.org/en/odilon-redon/flowers-in-a-blue-vase', 'https://www.wikiart.org/en/odilon-redon/flowers-in-a-blue-vase-1']",,,,check,,
23521,Kaggle_20311,Still life,Paul Cezanne,"['https://www.wikiart.org/en/paul-cezanne/still-life-1879', 'https://www.wikiart.org/en/paul-cezanne/still-life']",,,,check,,
23533,Kaggle_23973,Woman with Flowers,Odilon Redon,"['https://www.wikiart.org/en/odilon-redon/woman-with-flowers-1903', 'https://www.wikiart.org/en/odilon-redon/woman-with-flowers']",,,,check,,
23541,Kaggle_20837,The Crucifixion with the Converted Centurion,Lucas Cranach the Elder,"['https://www.wikiart.org/en/lucas-cranach-the-elder/the-crucifixion-with-the-converted-centurion-1536', 'https://www.wikiart.org/en/lucas-cranach-the-elder/the-crucifixion-with-the-converted-centurion-1538', 'https://www.wikiart.org/en/lucas-cranach-the-elder/the-crucifixion-with-the-converted-centurion-1538-1']",,,,check,,
23572,Kaggle_18009,The Lot at St. Cirq-Lapopie,Henri Martin,"['https://www.wikiart.org/en/henri-martin/the-lot-at-st-cirq-lapopie', 'https://www.wikiart.org/en/henri-martin/the-lot-at-st-cirq-lapopie-1']",,,,check,,
23600,Kaggle_5160,Virgin and Child,Carlo Crivelli,"['https://www.wikiart.org/en/carlo-crivelli/virgin-and-child', 'https://www.wikiart.org/en/carlo-crivelli/virgin-and-child-1482']",,,,check,,
23626,Kaggle_77232,Estudio de árboles,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/estudio-de-rboles-1907', 'https://www.wikiart.org/en/jose-maria-velasco/estudio-de-rboles-1908']",,,,check,,
23628,Kaggle_27501,October,William Merritt Chase,"['https://www.wikiart.org/en/william-merritt-chase/october', 'https://www.wikiart.org/en/william-merritt-chase/october-1']",,,,check,,
23638,Kaggle_4430,St. John the Baptist,El Greco,"['https://www.wikiart.org/en/el-greco/st-john-the-baptist-1579', 'https://www.wikiart.org/en/el-greco/st-john-the-baptist']",,,,check,,
23642,Kaggle_89096,Peonies,Kateryna Bilokur,"['https://www.wikiart.org/en/kateryna-bilokur/peonies-1946', 'https://www.wikiart.org/en/kateryna-bilokur/peonies-1948', 'https://www.wikiart.org/en/kateryna-bilokur/peonies-1958']",,,,check,,
23651,Kaggle_71298,Volcán de Orizaba desde la Hacienda de San Miguelito,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-desde-la-hacienda-de-san-miguelito-1891', 'https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-desde-la-hacienda-de-san-miguelito-1892', 'https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-desde-la-hacienda-de-san-miguelito-1892-1']",,,,check,,
23710,Kaggle_53088,Valle de México desde el cerro de Santa Isabel,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1875', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1882', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1883', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1884', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1884-1', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1892', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-desde-el-cerro-de-santa-isabel-1892-1']",,,,check,,
23711,Kaggle_93704,Valle de México tomado en las lomas de Tacubaya,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-tomado-en-las-lomas-de-tacubaya-1884', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-tomado-en-las-lomas-de-tacubaya-1884-1', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-tomado-en-las-lomas-de-tacubaya-1885', 'https://www.wikiart.org/en/jose-maria-velasco/valle-de-m-xico-tomado-en-las-lomas-de-tacubaya']",,,,check,,
23726,Kaggle_22549,Portrait of William H. MacDowell,Thomas Eakins,"['https://www.wikiart.org/en/thomas-eakins/portrait-of-william-h-macdowell-1891', 'https://www.wikiart.org/en/thomas-eakins/portrait-of-william-h-macdowell-1904']",,,,check,,
23728,Kaggle_94114,The Judgment of Paris,Joachim Wtewael,"['https://www.wikiart.org/en/joachim-wtewael/the-judgment-of-paris', 'https://www.wikiart.org/en/joachim-wtewael/the-judgment-of-paris-1615']",,,,check,,
23729,Kaggle_53808,Portrait of Georges Riviere,Pierre-Auguste Renoir,"['https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-georges-riviere-1877', 'https://www.wikiart.org/en/pierre-auguste-renoir/portrait-of-georges-riviere-1880']",,,,check,,
23737,Kaggle_51187,Cubist Composition,Georges Valmier,"['https://www.wikiart.org/en/georges-valmier/cubist-composition-1919', 'https://www.wikiart.org/en/georges-valmier/cubist-composition-1920', 'https://www.wikiart.org/en/georges-valmier/cubist-composition-1920-1']",,,,check,,
23753,Kaggle_16609,Visit of the Unhealthy Teacher,Nikolay Bogdanov-Belsky,"['https://www.wikiart.org/en/nikolay-bogdanov-belsky/visit-of-the-unhealthy-teacher', 'https://www.wikiart.org/en/nikolay-bogdanov-belsky/visit-of-the-unhealthy-teacher-1']",,,,check,,
23759,Kaggle_43719,Untitled (Composition notebook) (detail),Paul Thek,"['https://www.wikiart.org/en/paul-thek/untitled-composition-notebook-detail-1977', 'https://www.wikiart.org/en/paul-thek/untitled-composition-notebook-detail-1977-1']",,,,check,,
23762,Kaggle_57801,Composition,Georges Valmier,"['https://www.wikiart.org/en/georges-valmier/composition-1919', 'https://www.wikiart.org/en/georges-valmier/composition-1921', 'https://www.wikiart.org/en/georges-valmier/composition-1926']",,,,check,,
23763,Kaggle_61172,Uno de los grandes Ahuehuetes,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/uno-de-los-grandes-ahuehuetes-1871', 'https://www.wikiart.org/en/jose-maria-velasco/uno-de-los-grandes-ahuehuetes']",,,,check,,
23764,Kaggle_6749,Landscape,Camille Pissarro,"['https://www.wikiart.org/en/camille-pissarro/landscape-1890', 'https://www.wikiart.org/en/camille-pissarro/landscape', 'https://www.wikiart.org/en/camille-pissarro/landscape-1']",,,,check,,
23768,Kaggle_4476,Schreibender Knabe,Albert Anker,"['https://www.wikiart.org/en/albert-anker/schreibender-knabe-1883', 'https://www.wikiart.org/en/albert-anker/schreibender-knabe-1908']",,,,check,,
23776,Kaggle_9090,Salome with the Head of John the Baptist,Caravaggio,"['https://www.wikiart.org/en/caravaggio/salome-with-the-head-of-john-the-baptist-1607-1', 'https://www.wikiart.org/en/caravaggio/salome-with-the-head-of-john-the-baptist-1609']",,,,check,,
23779,Kaggle_57723,Portrait of My Father,Salvador Dali,"['https://www.wikiart.org/en/salvador-dali/portrait-of-my-father-1921', 'https://www.wikiart.org/en/salvador-dali/portrait-of-my-father-1']",,,,check,,
23782,Kaggle_51340,Untitled,Norman Bluhm,"['https://www.wikiart.org/en/norman-bluhm/untitled-1957', 'https://www.wikiart.org/en/norman-bluhm/untitled-1959', 'https://www.wikiart.org/en/norman-bluhm/untitled-1960', 'https://www.wikiart.org/en/norman-bluhm/untitled-1962', 'https://www.wikiart.org/en/norman-bluhm/untitled-1972', 'https://www.wikiart.org/en/norman-bluhm/untitled-1973', 'https://www.wikiart.org/en/norman-bluhm/untitled-1978']",,,,check,,
23810,Kaggle_32471,Vase of Flowers,Theo van Rysselberghe,"['https://www.wikiart.org/en/theo-van-rysselberghe/vase-of-flowers-1907', 'https://www.wikiart.org/en/theo-van-rysselberghe/vase-of-flowers', 'https://www.wikiart.org/en/theo-van-rysselberghe/vase-of-flowers-1923']",,,,check,,
23823,Kaggle_65267,Harlequin with guitar,Pablo Picasso,"['https://www.wikiart.org/en/pablo-picasso/harlequin-with-guitar-1916', 'https://www.wikiart.org/en/pablo-picasso/harlequin-with-guitar-1918']",,,,check,,
23827,Kaggle_2083,Unknown,Raphael Kirchner,"['https://www.wikiart.org/en/raphael-kirchner/unknown-1906', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1909', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916-1', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916-2', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916-3', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916-4', 'https://www.wikiart.org/en/raphael-kirchner/unknown-1916-5', 'https://www.wikiart.org/en/raphael-kirchner/unknown', 'https://www.wikiart.org/en/raphael-kirchner/unknown-2', 'https://www.wikiart.org/en/raphael-kirchner/unknown-3', 'https://www.wikiart.org/en/raphael-kirchner/unknown-4', 'https://www.wikiart.org/en/raphael-kirchner/unknown-5', 'https://www.wikiart.org/en/raphael-kirchner/unknown-6', 'https://www.wikiart.org/en/raphael-kirchner/unknown-7', 'https://www.wikiart.org/en/raphael-kirchner/unknown-8', 'https://www.wikiart.org/en/raphael-kirchner/unknown-9', 'https://www.wikiart.org/en/raphael-kirchner/unknown-10', 'https://www.wikiart.org/en/raphael-kirchner/unknown-12', 'https://www.wikiart.org/en/raphael-kirchner/unknown-13', 'https://www.wikiart.org/en/raphael-kirchner/unknown-15', 'https://www.wikiart.org/en/raphael-kirchner/unknown-16', 'https://www.wikiart.org/en/raphael-kirchner/unknown-17', 'https://www.wikiart.org/en/raphael-kirchner/unknown-18']",,,,check,,
23831,Kaggle_70354,Yellowstone Park,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/yellowstone-park', 'https://www.wikiart.org/en/john-henry-twachtman/yellowstone-park-1']",,,,check,,
23873,Kaggle_5807,Christ Carrying the Cross,Titian,"['https://www.wikiart.org/en/titian/christ-carrying-the-cross-1507', 'https://www.wikiart.org/en/titian/christ-carrying-the-cross', 'https://www.wikiart.org/en/titian/christ-carrying-the-cross-1575']",,,,check,,
23874,Kaggle_19371,Madonna and Child,Domenico Ghirlandaio,"['https://www.wikiart.org/en/domenico-ghirlandaio/madonna-and-child-2', 'https://www.wikiart.org/en/domenico-ghirlandaio/madonna-and-child', 'https://www.wikiart.org/en/domenico-ghirlandaio/madonna-and-child-1']",,,,check,,
23884,Kaggle_42209,Camino a Chalco con los volcanes,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/camino-a-chalco-con-los-volcanes-1891', 'https://www.wikiart.org/en/jose-maria-velasco/camino-a-chalco-con-los-volcanes']",,,,check,,
23888,Kaggle_70400,Dobrudjan Street,Lucian Grigorescu,"['https://www.wikiart.org/en/lucian-grigorescu/uli-dobrogean-1921', 'https://www.wikiart.org/en/lucian-grigorescu/uli-dobrogean']",,,,check,,
23889,Kaggle_44367,Mountains,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/mountains-1912', 'https://www.wikiart.org/en/martiros-sarian/mountais-1923', 'https://www.wikiart.org/en/martiros-sarian/mountains-1934', 'https://www.wikiart.org/en/martiros-sarian/mountains-1961']",,,,check,,
23900,Kaggle_32957,Volcán de Orizaba,Jose Maria Velasco,"['https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-1875', 'https://www.wikiart.org/en/jose-maria-velasco/volc-n-de-orizaba-1876']",,,,check,,
23906,Kaggle_7939,Flowers,John Henry Twachtman,"['https://www.wikiart.org/en/john-henry-twachtman/flowers-1891', 'https://www.wikiart.org/en/john-henry-twachtman/flowers-1891-1', 'https://www.wikiart.org/en/john-henry-twachtman/flowers']",,,,check,,
23931,Kaggle_90509,Abbesses street,Maurice Utrillo,"['https://www.wikiart.org/en/maurice-utrillo/abbesses-street', 'https://www.wikiart.org/en/maurice-utrillo/abbesses-street-1']",,,,check,,
23938,Kaggle_48456,Stained glass composition,Theo van Doesburg,"['https://www.wikiart.org/en/theo-van-doesburg/stained-glass-composition-1923', 'https://www.wikiart.org/en/theo-van-doesburg/stained-glass-composition-1923-1']",,,,check,,
23942,Kaggle_61035,Landscape with Trees,Pierre-Auguste Renoir,"['https://www.wikiart.org/en/pierre-auguste-renoir/landscape-with-trees-1', 'https://www.wikiart.org/en/pierre-auguste-renoir/landscape-with-trees']",,,,check,,
