Column,Art_ID,Title,Artist,Wiki_Link,Style,Genre,Media,tmp,New_Wiki_Link,img_src
55441,Kaggle_91751,Villagers and saints,Stanley Spencer,"['https://www.wikiart.org/en/stanley-spencer/villagers-and-saints', 'https://www.wikiart.org/en/stanley-spencer/villagers-and-saints-1']",,,,check,[],[]
55455,Kaggle_86911,Marguerite,William-Adolphe Bouguereau,"['https://www.wikiart.org/en/william-adolphe-bouguereau/marguerite-1868', 'https://www.wikiart.org/en/william-adolphe-bouguereau/marguerite-1903']",,,,check,"['https://www.wikiart.org/en/william-adolphe-bouguereau/marguerite-1868', 'https://www.wikiart.org/en/william-adolphe-bouguereau/marguerite-1903']","['https://uploads4.wikiart.org/images/william-adolphe-bouguereau/marguerite-1868.jpg!Large.jpg', 'https://uploads4.wikiart.org/images/william-adolphe-bouguereau/marguerite-1903.jpg!Large.jpg']"
55488,Kaggle_79485,Sailing in the sea,Ivan Aivazovsky,"['https://www.wikiart.org/en/ivan-aivazovsky/sailing-in-the-sea-1884', 'https://www.wikiart.org/en/ivan-aivazovsky/sailing-in-the-sea-1884-1']",,,,check,[],[]
55500,Kaggle_97002,King Gesar,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/king-gesar-1941', 'https://www.wikiart.org/en/nicholas-roerich/king-gesar-1941-1']",,,,check,['https://www.wikiart.org/en/nicholas-roerich/king-gesar-1941'],['https://uploads3.wikiart.org/images/nicholas-roerich/king-gesar-1941.jpg!Large.jpg']
55504,Kaggle_12021,Landscape,Janos Mattis-Teutsch,"['https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1915', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1916', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1917', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1917-2', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1917-1', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1918-1', 'https://www.wikiart.org/en/janos-mattis-teutsch/landscape-1918']",,,,check,[],[]
55511,Kaggle_63349,Meeting,Sergey Solomko,"['https://www.wikiart.org/en/sergey-solomko/meeting', 'https://www.wikiart.org/en/sergey-solomko/meeting-1', 'https://www.wikiart.org/en/sergey-solomko/meeting-2', 'https://www.wikiart.org/en/sergey-solomko/meeting-3', 'https://www.wikiart.org/en/sergey-solomko/meeting-4']",,,,check,[],[]
55518,Kaggle_74442,Winter,Ivan Generalic,"['https://www.wikiart.org/en/ivan-generalic/winter-1942', 'https://www.wikiart.org/en/ivan-generalic/winter-1944', 'https://www.wikiart.org/en/ivan-generalic/winter-1971']",,,,check,[],[]
55521,Kaggle_65723,Dejection of Noah from mountain Ararat,Ivan Aivazovsky,"['https://www.wikiart.org/en/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1870', 'https://www.wikiart.org/en/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1889', 'https://www.wikiart.org/en/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1897']",,,,check,['https://www.wikiart.org/en/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1889'],['https://uploads3.wikiart.org/images/ivan-aivazovsky/dejection-of-noah-from-mountain-ararat-1889.jpg!Large.jpg']
55565,Kaggle_60092,Flowers,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/flowers-1908', 'https://www.wikiart.org/en/martiros-sarian/flowers-1912', 'https://www.wikiart.org/en/martiros-sarian/flowers-1913', 'https://www.wikiart.org/en/martiros-sarian/flowers-1916', 'https://www.wikiart.org/en/martiros-sarian/flowers-1928', 'https://www.wikiart.org/en/martiros-sarian/flowers-1929', 'https://www.wikiart.org/en/martiros-sarian/flowers-1937', 'https://www.wikiart.org/en/martiros-sarian/flowers-1940', 'https://www.wikiart.org/en/martiros-sarian/flowers-1941', 'https://www.wikiart.org/en/martiros-sarian/flowers-1941-1', 'https://www.wikiart.org/en/martiros-sarian/flowers-1960', 'https://www.wikiart.org/en/martiros-sarian/flowers-1967']",,,,check,"['https://www.wikiart.org/en/martiros-sarian/flowers-1908', 'https://www.wikiart.org/en/martiros-sarian/flowers-1912', 'https://www.wikiart.org/en/martiros-sarian/flowers-1916', 'https://www.wikiart.org/en/martiros-sarian/flowers-1928']","['https://uploads8.wikiart.org/images/martiros-saryan/flowers-1908.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/flowers-1912.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/flowers-1916.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/flowers-1928.jpg!Large.jpg']"
55613,Kaggle_27344,Yellow Landscape,Janos Mattis-Teutsch,"['https://www.wikiart.org/en/janos-mattis-teutsch/yellow-landscape-1916', 'https://www.wikiart.org/en/janos-mattis-teutsch/yellow-landscape-1918']",,,,check,[],[]
55632,Kaggle_45214,Village Savvinskaya near Zvenigorod,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/village-savvinskaya-near-zvenigorod-1884', 'https://www.wikiart.org/en/isaac-levitan/village-savvinskaya-near-zvenigorod-1884-1', 'https://www.wikiart.org/en/isaac-levitan/village-savvinskaya-near-zvenigorod-1884-2']",,,,check,"['https://www.wikiart.org/en/isaac-levitan/village-savvinskaya-near-zvenigorod-1884', 'https://www.wikiart.org/en/isaac-levitan/village-savvinskaya-near-zvenigorod-1884-1']","['https://uploads7.wikiart.org/images/isaac-levitan/village-savvinskaya-near-zvenigorod-1884.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/isaac-levitan/village-savvinskaya-near-zvenigorod-1884-1.jpg']"
55681,Kaggle_88778,Composition,Marcelle Cahn,"['https://www.wikiart.org/en/marcelle-cahn/composition-1937', 'https://www.wikiart.org/en/marcelle-cahn/composition-1963', 'https://www.wikiart.org/en/marcelle-cahn/composition-1965', 'https://www.wikiart.org/en/marcelle-cahn/composition-1975', 'https://www.wikiart.org/en/marcelle-cahn/composition-1', 'https://www.wikiart.org/en/marcelle-cahn/composition-2', 'https://www.wikiart.org/en/marcelle-cahn/composition-3', 'https://www.wikiart.org/en/marcelle-cahn/composition-4', 'https://www.wikiart.org/en/marcelle-cahn/composition']",,,,check,[],[]
55783,Kaggle_28801,Beach Scene,James McNeill Whistler,"['https://www.wikiart.org/en/james-mcneill-whistler/beach-scene', 'https://www.wikiart.org/en/james-mcneill-whistler/beach-scene-1']",,,,check,"['https://www.wikiart.org/en/james-mcneill-whistler/beach-scene', 'https://www.wikiart.org/en/james-mcneill-whistler/beach-scene-1']","['https://uploads5.wikiart.org/images/james-mcneill-whistler/beach-scene.jpg!Large.jpg', 'https://uploads7.wikiart.org/images/james-mcneill-whistler/beach-scene-1.jpg!Large.jpg']"
55824,Kaggle_26702,unknown title,Max Walter Svanberg,"['https://www.wikiart.org/en/max-walter-svanberg/unknown-title', 'https://www.wikiart.org/en/max-walter-svanberg/unknown-title-1']",,,,check,[],[]
55834,Kaggle_16608,Wisteria,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/wisteria-1910', 'https://www.wikiart.org/en/martiros-sarian/wistaria-1923']",,,,check,['https://www.wikiart.org/en/martiros-sarian/wisteria-1910'],['https://uploads0.wikiart.org/images/martiros-saryan/wisteria-1910.jpg!Large.jpg']
55836,Kaggle_40225,No. 21,Mark Rothko,"['https://www.wikiart.org/en/mark-rothko/no-21-1949-0', 'https://www.wikiart.org/en/mark-rothko/no-21']",,,,check,"['https://www.wikiart.org/en/mark-rothko/no-21-1949-0', 'https://www.wikiart.org/en/mark-rothko/no-21']","['https://uploads1.wikiart.org/00230/images/mark-rothko/restricted.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/mark-rothko/no-21.jpg!Large.jpg']"
55853,Kaggle_57666,Number 3,Jackson Pollock,"['https://www.wikiart.org/en/jackson-pollock/number-3-1948', 'https://www.wikiart.org/en/jackson-pollock/number-3-1']",,,,check,"['https://www.wikiart.org/en/jackson-pollock/number-3-1948', 'https://www.wikiart.org/en/jackson-pollock/number-3-1']","['https://uploads6.wikiart.org/number-3(3).jpg!Large.jpg', 'https://uploads6.wikiart.org/number-3(2).jpg!Large.jpg']"
55867,Kaggle_29208,"Mount's Bay with St Michael's Mount, Cornwall",Alfred Wallis,"['https://www.wikiart.org/en/alfred-wallis/mount-s-bay-with-st-michael-s-mount-cornwall', 'https://www.wikiart.org/en/alfred-wallis/mount-s-bay-with-st-michael-s-mount-cornwall-1']",,,,check,[],[]
55874,Kaggle_30430,Easter lamb,Niko Pirosmani,"['https://www.wikiart.org/en/niko-pirosmani/a-paschal-lamb-1914', 'https://www.wikiart.org/en/niko-pirosmani/easter-lamb-1', 'https://www.wikiart.org/en/niko-pirosmani/lamb-and-easter-table-with-flying-angels']",,,,check,"['https://www.wikiart.org/en/niko-pirosmani/a-paschal-lamb-1914', 'https://www.wikiart.org/en/niko-pirosmani/easter-lamb-1', 'https://www.wikiart.org/en/niko-pirosmani/lamb-and-easter-table-with-flying-angels']","['https://uploads8.wikiart.org/images/niko-pirosmani/a-paschal-lamb-1914(1).jpg!Large.jpg', 'https://uploads8.wikiart.org/images/niko-pirosmani/easter-lamb-1.jpg!Large.jpg', 'https://uploads2.wikiart.org/images/niko-pirosmani/lamb-and-easter-table-with-flying-angels(1).jpg!Large.jpg']"
55878,Kaggle_12170,A street. Constantinople.,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910', 'https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910-1', 'https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910-2']",,,,check,"['https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910-1', 'https://www.wikiart.org/en/martiros-sarian/a-street-constantinople-1910-2']","['https://uploads8.wikiart.org/images/martiros-saryan/a-street-constantinople-1910-1.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/martiros-saryan/a-street-constantinople-1910-2.jpg!Large.jpg']"
55888,Kaggle_17036,"View of the Gippsland Alps, from Bushy Park on the River Avon",Eugene von Guerard,"['https://www.wikiart.org/en/eugene-von-guerard/view-of-the-gippsland-alps-from-bushy-park-on-the-river-avon-1861', 'https://www.wikiart.org/en/eugene-von-guerard/view-of-the-gippsland-alps-from-bushy-park-on-the-river-avon']",,,,check,[],[]
55917,Kaggle_11053,Annunciation,Sandro Botticelli,"['https://www.wikiart.org/en/sandro-botticelli/annunciation-1481', 'https://www.wikiart.org/en/sandro-botticelli/annunciation-1500']",,,,check,['https://www.wikiart.org/en/sandro-botticelli/annunciation-1500'],['https://uploads8.wikiart.org/images/sandro-botticelli/annunciation-1500(1).jpg']
55935,Kaggle_88214,Aragats,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/aragats-1922', 'https://www.wikiart.org/en/martiros-sarian/aragats-1925', 'https://www.wikiart.org/en/martiros-sarian/aragats-1928', 'https://www.wikiart.org/en/martiros-sarian/aragats-1929']",,,,check,[],[]
55942,Kaggle_74759,The Angel of the Annunciation,Lorenzo Lotto,"['https://www.wikiart.org/en/lorenzo-lotto/the-angel-of-the-annunciation-1527', 'https://www.wikiart.org/en/lorenzo-lotto/the-angel-of-the-annunciation']",,,,check,"['https://www.wikiart.org/en/lorenzo-lotto/the-angel-of-the-annunciation-1527', 'https://www.wikiart.org/en/lorenzo-lotto/the-angel-of-the-annunciation']","['https://uploads1.wikiart.org/images/lorenzo-lotto/the-angel-of-the-annunciation-1527.jpg!Large.jpg', 'https://uploads5.wikiart.org/images/lorenzo-lotto/the-angel-of-the-annunciation.jpg!Large.jpg']"
55974,Kaggle_41286,Autumn,Arkhip Kuindzhi,"['https://www.wikiart.org/en/arkhip-kuindzhi/autumn-1', 'https://www.wikiart.org/en/arkhip-kuindzhi/autumn']",,,,check,['https://www.wikiart.org/en/arkhip-kuindzhi/autumn-1'],['https://uploads4.wikiart.org/images/arkhip-kuindzhi/autumn-1.jpg!Large.jpg']
56040,Kaggle_16915,Dynamism of a Human Body,Umberto Boccioni,"['https://www.wikiart.org/en/umberto-boccioni/dynamism-of-a-human-body-1913', 'https://www.wikiart.org/en/umberto-boccioni/dynamism-of-a-human-body']",,,,check,['https://www.wikiart.org/en/umberto-boccioni/dynamism-of-a-human-body-1913'],['https://uploads8.wikiart.org/images/umberto-boccioni/dynamism-of-a-human-body-1913.jpg!Large.jpg']
56058,Kaggle_55061,Work,Kazuo Shiraga,"['https://www.wikiart.org/en/kazuo-shiraga/work-1970', 'https://www.wikiart.org/en/kazuo-shiraga/work-1972', 'https://www.wikiart.org/en/kazuo-shiraga/work-1973', 'https://www.wikiart.org/en/kazuo-shiraga/work']",,,,check,[],[]
56065,Kaggle_30853,"Composition with Red, Yellow and Blue",Piet Mondrian,"['https://www.wikiart.org/en/piet-mondrian/composition-with-red-yellow-and-blue-1922', 'https://www.wikiart.org/en/piet-mondrian/composition-with-red-yellow-and-blue-1942']",,,,check,"['https://www.wikiart.org/en/piet-mondrian/composition-with-red-yellow-and-blue-1922', 'https://www.wikiart.org/en/piet-mondrian/composition-with-red-yellow-and-blue-1942']","['https://uploads8.wikiart.org/images/piet-mondrian/composition-with-red-yellow-and-blue-1922.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/piet-mondrian/composition-with-red-yellow-and-blue-1942.jpg!Large.jpg']"
56103,Kaggle_46542,Sketch for a portrait of P.I. Scherbatova,Valentin Serov,"['https://www.wikiart.org/en/valentin-serov/sketch-for-a-portrait-of-p-i-scherbatova-1911', 'https://www.wikiart.org/en/valentin-serov/sketch-for-a-portrait-of-p-i-scherbatova-1911-1']",,,,check,[],[]
56134,Kaggle_58916,Gray day,Isaac Levitan,"['https://www.wikiart.org/en/isaac-levitan/gray-day-1888', 'https://www.wikiart.org/en/isaac-levitan/gray-day', 'https://www.wikiart.org/en/isaac-levitan/gray-day-1']",,,,check,['https://www.wikiart.org/en/isaac-levitan/gray-day-1888'],['https://uploads7.wikiart.org/images/isaac-levitan/gray-day-1888.jpg!Large.jpg']
56183,Kaggle_100319,Bouquet of flowers,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/bouquet-of-flowers-1945', 'https://www.wikiart.org/en/martiros-sarian/bouquet-of-flowers-1946']",,,,check,['https://www.wikiart.org/en/martiros-sarian/bouquet-of-flowers-1946'],['https://uploads1.wikiart.org/images/martiros-saryan/bouquet-of-flowers-1946.jpg!Large.jpg']
56224,Kaggle_87710,Justine Johnstone,Raphael Kirchner,"['https://www.wikiart.org/en/raphael-kirchner/justine-johnstone', 'https://www.wikiart.org/en/raphael-kirchner/justine-johnstone-1', 'https://www.wikiart.org/en/raphael-kirchner/justine-johnstone-2']",,,,check,[],[]
56240,Kaggle_29930,Untitled,Gunter Fruhtrunk,"['https://www.wikiart.org/en/gunter-fruhtrunk/untitled-1967', 'https://www.wikiart.org/en/gunter-fruhtrunk/untitled']",,,,check,[],[]
56320,Kaggle_24787,Hills,Horia Bernea,"['https://www.wikiart.org/en/horia-bernea/hills-1965', 'https://www.wikiart.org/en/horia-bernea/hills-1966']",,,,check,[],[]
56363,Kaggle_4782,Naked Girl,Lucian Freud,"['https://www.wikiart.org/en/lucian-freud/naked-girl-1966', 'https://www.wikiart.org/en/lucian-freud/naked-girl-1985']",,,,check,"['https://www.wikiart.org/en/lucian-freud/naked-girl-1966', 'https://www.wikiart.org/en/lucian-freud/naked-girl-1985']","['https://uploads8.wikiart.org/images/lucian-freud/naked-girl-1966.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/lucian-freud/naked-girl-1985.jpg!Large.jpg']"
56395,Kaggle_55601,Two Figures Reclining in a Landscape,Henri Matisse,"['https://www.wikiart.org/en/henri-matisse/two-figures-reclining-in-a-landscape-1921-0', 'https://www.wikiart.org/en/henri-matisse/two-figures-reclining-in-a-landscape-1921']",,,,check,['https://www.wikiart.org/en/henri-matisse/two-figures-reclining-in-a-landscape-1921'],['https://uploads8.wikiart.org/images/henri-matisse/two-figures-reclining-in-a-landscape-1921.jpg!Large.jpg']
56402,Kaggle_99205,Madonna with Child,Giovanni Bellini,"['https://www.wikiart.org/en/giovanni-bellini/madonna-with-child-1455', 'https://www.wikiart.org/en/giovanni-bellini/madonna-with-child', 'https://www.wikiart.org/en/giovanni-bellini/madonna-with-child-1']",,,,check,"['https://www.wikiart.org/en/giovanni-bellini/madonna-with-child-1455', 'https://www.wikiart.org/en/giovanni-bellini/madonna-with-child', 'https://www.wikiart.org/en/giovanni-bellini/madonna-with-child-1']","['https://uploads2.wikiart.org/images/giovanni-bellini/madonna-with-child-1455.jpg!Large.jpg', 'https://uploads6.wikiart.org/images/giovanni-bellini/madonna-with-child.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/giovanni-bellini/madonna-with-child-1.jpg!Large.jpg']"
56441,Kaggle_713,Princess Aristizza Ghyka,George Demetrescu Mirea,"['https://www.wikiart.org/en/george-demetrescu-mirea/princess-aristizza-ghyka-1918', 'https://www.wikiart.org/en/george-demetrescu-mirea/princess-aristizza-ghyka']",,,,check,[],[]
56450,Kaggle_51183,Death of Ellenai,Jacek Malczewski,"['https://www.wikiart.org/en/jacek-malczewski/death-of-ellenai-1883', 'https://www.wikiart.org/en/jacek-malczewski/death-of-ellenai']",,,,check,['https://www.wikiart.org/en/jacek-malczewski/death-of-ellenai-1883'],['https://uploads0.wikiart.org/images/jacek-malczewski/death-of-ellenai-1883.jpg!Large.jpg']
56454,Kaggle_19895,Untitled,Giuseppe Santomaso,"['https://www.wikiart.org/en/giuseppe-santomaso/untitled-1962', 'https://www.wikiart.org/en/giuseppe-santomaso/untitled-1965', 'https://www.wikiart.org/en/giuseppe-santomaso/untitled-1968', 'https://www.wikiart.org/en/giuseppe-santomaso/untitled-1979', 'https://www.wikiart.org/en/giuseppe-santomaso/untitled-1980']",,,,check,[],[]
56461,Kaggle_87609,Femme Couchee,Theophile Steinlen,"['https://www.wikiart.org/en/theophile-steinlen/femme-couchee-1902', 'https://www.wikiart.org/en/theophile-steinlen/femme-couchee-1902-1', 'https://www.wikiart.org/en/theophile-steinlen/femme-couchee-1902-2']",,,,check,[],[]
56478,Kaggle_96591,Sketch of landscape and clouds,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/sketch-of-landscape-and-clouds', 'https://www.wikiart.org/en/nicholas-roerich/sketch-of-landscape-and-clouds-1']",,,,check,[],[]
56494,Kaggle_6355,Beach at Trouville,Eugene Boudin,"['https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1864', 'https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1893', 'https://www.wikiart.org/en/eugene-boudin/beach-at-trouville']",,,,check,"['https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1864', 'https://www.wikiart.org/en/eugene-boudin/beach-at-trouville-1893']","['https://uploads8.wikiart.org/images/eugene-boudin/beach-at-trouville-1864.jpg!Large.jpg', 'https://uploads8.wikiart.org/images/eugene-boudin/beach-at-trouville-1893.jpg!Large.jpg']"
56534,Kaggle_61559,Skull,Andy Warhol,"['https://www.wikiart.org/en/andy-warhol/skull', 'https://www.wikiart.org/en/andy-warhol/skull-1']",,,,check,[],[]
56555,Kaggle_4785,Untitled,Zao Wou-Ki,"['https://www.wikiart.org/en/zao-wou-ki/untitled-1956', 'https://www.wikiart.org/en/zao-wou-ki/untitled-1956-1']",,,,check,[],[]
56580,Kaggle_98672,Untitled,Stanley Spencer,"['https://www.wikiart.org/en/stanley-spencer/untitled-1', 'https://www.wikiart.org/en/stanley-spencer/untitled', 'https://www.wikiart.org/en/stanley-spencer/untitled-2']",,,,check,[],[]
56581,Kaggle_63588,Head of a Girl,Alphonse Mucha,"['https://www.wikiart.org/en/alphonse-mucha/head-of-a-girl-1900', 'https://www.wikiart.org/en/alphonse-mucha/head-of-a-girl']",,,,check,[],[]
56603,Kaggle_56607,The Lighthouse at Alexandria,Salvador Dali,"['https://www.wikiart.org/en/salvador-dali/the-lighthouse-at-alexandria', 'https://www.wikiart.org/en/salvador-dali/the-lighthouse-at-alexandria-1']",,,,check,[],[]
56617,Kaggle_39854,Otto of the Silver Hand 21,Howard Pyle,"['https://www.wikiart.org/en/howard-pyle/otto-of-the-silver-hand-21', 'https://www.wikiart.org/en/howard-pyle/otto-of-the-silver-hand-21-1']",,,,check,[],[]
56638,Kaggle_56889,Santana,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/santana-1928', 'https://www.wikiart.org/en/nicholas-roerich/santana-1937', 'https://www.wikiart.org/en/nicholas-roerich/santana-1944', 'https://www.wikiart.org/en/nicholas-roerich/santana']",,,,check,"['https://www.wikiart.org/en/nicholas-roerich/santana-1928', 'https://www.wikiart.org/en/nicholas-roerich/santana-1944']","['https://uploads8.wikiart.org/images/nicholas-roerich/santana-1928.jpg', 'https://uploads0.wikiart.org/images/nicholas-roerich/santana-1944.jpg!Large.jpg']"
56669,Kaggle_53402,Mother Cat,Theophile Steinlen,"['https://www.wikiart.org/en/theophile-steinlen/mother-cat', 'https://www.wikiart.org/en/theophile-steinlen/mother-cat-la-mere-chatte']",,,,check,[],[]
56792,Kaggle_17420,Himalayas. Everest.,Nicholas Roerich,"['https://www.wikiart.org/en/nicholas-roerich/himalayas-everest-1938', 'https://www.wikiart.org/en/nicholas-roerich/himalayas-everest-1938-1']",,,,check,['https://www.wikiart.org/en/nicholas-roerich/himalayas-everest-1938'],['https://uploads1.wikiart.org/images/nicholas-roerich/himalayas-everest-1938.jpg!Large.jpg']
56814,Kaggle_91829,Lilac,Martiros Saryan,"['https://www.wikiart.org/en/martiros-sarian/lilac-1922', 'https://www.wikiart.org/en/martiros-sarian/lilac-1940']",,,,check,[],[]
56835,Kaggle_89794,Landscape of Olympia,Yiannis Tsaroychis,"['https://www.wikiart.org/en/yiannis-tsaroychis/landscape-of-olympia-1934', 'https://www.wikiart.org/en/yiannis-tsaroychis/landscape-of-olympia-1934-1']",,,,check,[],[]
56886,Kaggle_50582,Untitled,Charlotte Posenenske,"['https://www.wikiart.org/en/charlotte-posenenske/untitled-1960', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1961', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1961-1', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1961-2', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962-1', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962-2', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962-3', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962-4', 'https://www.wikiart.org/en/charlotte-posenenske/untitled-1962-5']",,,,check,[],[]
56951,Kaggle_17997,Lord´s Crucifixion,George Stefanescu-Ramnic,"['https://www.wikiart.org/en/george-stefanescu/lord-s-crucifixion-1990', 'https://www.wikiart.org/en/george-stefanescu/lord-s-crucifixion-1991']",,,,check,"['https://www.wikiart.org/en/george-stefanescu/lord-s-crucifixion-1990', 'https://www.wikiart.org/en/george-stefanescu/lord-s-crucifixion-1991']","['https://uploads1.wikiart.org/images/george-stefanescu-ramnic/lord-s-crucifixion-1990.jpg!Large.jpg', 'https://uploads1.wikiart.org/images/george-stefanescu-ramnic/lord-s-crucifixion-1991.jpg!Large.jpg']"
56969,Kaggle_1604,"Rotterdam, the Pont de la Bourse",Eugene Boudin,"['https://www.wikiart.org/en/eugene-boudin/rotterdam-the-pont-de-la-bourse-1873', 'https://www.wikiart.org/en/eugene-boudin/rotterdam-the-pont-de-la-bourse-1876']",,,,check,"['https://www.wikiart.org/en/eugene-boudin/rotterdam-the-pont-de-la-bourse-1873', 'https://www.wikiart.org/en/eugene-boudin/rotterdam-the-pont-de-la-bourse-1876']","['https://uploads3.wikiart.org/images/eugene-boudin/rotterdam-the-pont-de-la-bourse-1873.jpg!Large.jpg', 'https://uploads3.wikiart.org/images/eugene-boudin/rotterdam-the-pont-de-la-bourse-1876.jpg!Large.jpg']"
56985,Kaggle_91020,Christ and the Sinner,Vasily Polenov,"['https://www.wikiart.org/en/vasily-polenov/christ-and-the-sinner-1873', 'https://www.wikiart.org/en/vasily-polenov/christ-and-the-sinner-1876', 'https://www.wikiart.org/en/vasily-polenov/christ-and-the-sinner-1883', 'https://www.wikiart.org/en/vasily-polenov/christ-and-the-sinner-1885']",,,,check,[],[]
57087,Kaggle_102031,Jane Morris,Dante Gabriel Rossetti,"['https://www.wikiart.org/en/dante-gabriel-rossetti/jane-morris-1857', 'https://www.wikiart.org/en/dante-gabriel-rossetti/jane-morris-1860', 'https://www.wikiart.org/en/dante-gabriel-rossetti/jane-morris-1870']",,,,check,"['https://www.wikiart.org/en/dante-gabriel-rossetti/jane-morris-1857', 'https://www.wikiart.org/en/dante-gabriel-rossetti/jane-morris-1860']","['https://uploads0.wikiart.org/images/dante-gabriel-rossetti/jane-morris-1857.jpg', 'https://uploads1.wikiart.org/images/dante-gabriel-rossetti/jane-morris-1860.jpg!Large.jpg']"
57095,Kaggle_16645,"Jean Philippe Baratier presented by Minerva, German scholar",Antoine Pesne,"['https://www.wikiart.org/en/antoine-pesne/jean-philippe-baratier-presented-by-minerva-german-scholar-1735', 'https://www.wikiart.org/en/antoine-pesne/jean-philippe-baratier-presented-by-minerva-german-scholar-1735-1']",,,,check,['https://www.wikiart.org/en/antoine-pesne/jean-philippe-baratier-presented-by-minerva-german-scholar-1735-1'],['https://uploads4.wikiart.org/images/antoine-pesne/jean-philippe-baratier-presented-by-minerva-german-scholar-1735-1.jpg']
57100,Kaggle_68952,Woman Picking Flowers,Frantisek Kupka,"['https://www.wikiart.org/en/frantisek-kupka/woman-picking-flowers-1909', 'https://www.wikiart.org/en/frantisek-kupka/woman-picking-flowers-1909-1']",,,,check,['https://www.wikiart.org/en/frantisek-kupka/woman-picking-flowers-1909-1'],['https://uploads6.wikiart.org/images/frantisek-kupka/woman-picking-flowers-1909-1.jpg!Large.jpg']
57105,Kaggle_89271,Moscow,Ivan Albright,"['https://www.wikiart.org/en/ivan-albright/moscow-1967', 'https://www.wikiart.org/en/ivan-albright/moscow-1967-1']",,,,check,[],[]
57124,Kaggle_42826,Bouquinistes de Notre Dame,Edouard Cortes,"['https://www.wikiart.org/en/edouard-cortes/bouquinistes-de-notre-dame', 'https://www.wikiart.org/en/edouard-cortes/bouquinistes-de-notre-dame-1']",,,,check,[],[]
57157,Kaggle_43374,Joseph and Potiphar's Wife,Guido Reni,"['https://www.wikiart.org/en/guido-reni/joseph-and-potiphars-wife', 'https://www.wikiart.org/en/guido-reni/joseph-and-potiphar']",,,,check,['https://www.wikiart.org/en/guido-reni/joseph-and-potiphars-wife'],['https://uploads7.wikiart.org/images/guido-reni/joseph-and-potiphars-wife.jpg!Large.jpg']
57166,Kaggle_45146,Port Alguer,Salvador Dali,"['https://www.wikiart.org/en/salvador-dali/port-alguer', 'https://www.wikiart.org/en/salvador-dali/port-alguer-1']",,,,check,['https://www.wikiart.org/en/salvador-dali/port-alguer'],['https://uploads5.wikiart.org/images/salvador-dali/port-alguer.jpg!Large.jpg']
57237,Kaggle_16991,Seashore,Arkhip Kuindzhi,"['https://www.wikiart.org/en/arkhip-kuindzhi/seashore-1887', 'https://www.wikiart.org/en/arkhip-kuindzhi/seashore']",,,,check,[],[]
57244,Kaggle_50727,Penzance Harbour Entrance,Alfred Wallis,"['https://www.wikiart.org/en/alfred-wallis/penzance-harbour-entrance', 'https://www.wikiart.org/en/alfred-wallis/penzance-harbour-entrance-1']",,,,check,[],[]
57273,Kaggle_63348,Tabula,Simon Hantai,"['https://www.wikiart.org/en/simon-hantai/tabula-1976', 'https://www.wikiart.org/en/simon-hantai/tabula-1980', 'https://www.wikiart.org/en/simon-hantai/tabula-1981']",,,,check,[],[]
